evolution$generation,relocationRate,gammaCDA,gammaCDE,betaDC,scenario,relativeAccessibility,relativeCongestion,evolution$samples
7954,0.32518137134824643,0.6711917592645652,0.18631578569546675,9.520547786627672,4,0.7897644647892433,1.1338473074571802,1
7954,0.1904231216266532,0.9312413759434405,0.3109178037839075,8.505830261281101,1,1.0587156085178329,0.5268598677291592,1
7954,0.048855477420347494,0.7530114296760577,0.9801271080564729,6.642331691646226,1,1.0110885358021817,0.6334264164147354,48
7954,0.9778015582646946,0.0,0.9651792734754765,6.505652332495993,2,0.9471387098433006,1.3154114151841074,6
7954,0.4687810218858857,1.0,0.7098393818805933,8.957103255947892,2,1.0695275243732003,0.9492853861648278,8
7954,0.6058195051634004,0.5908266463036702,0.08998154102465272,5.500042013488963,3,0.9458858177947763,1.1138066401930349,37
7954,0.1607568326408569,0.9264180561900329,1.0,3.9065605041428197,3,0.9569566368753857,0.6119711030208193,1
7954,1.0,0.2501105083881565,0.0,9.387842729678608,2,0.8326425068481086,1.2243186352859554,1
7954,0.3002500331153294,0.46796157687112083,0.0037813392872070584,5.8160487033594706,0,0.9152949090474858,1.4031989767530588,1
7954,0.6019916072065992,0.946911152983062,0.5179982163460657,9.588445233648722,5,1.0733522594582912,0.6947898367711938,1
7954,0.44048538409985943,0.6138813360017437,0.7210314807295344,5.163825339754798,6,0.9410147542807099,0.5718386212848455,1
7954,1.0,0.6482583888361125,0.13593813861928328,9.543032392167703,7,0.8603225707708594,1.2261584133479317,1
7954,0.8603606326148815,0.6796768838997456,0.20930136605174535,9.82535757934154,0,0.8075031269935373,1.2543224384502154,1
7954,0.49518098582599124,0.6420317275752749,0.15143127555074626,8.655636431903236,7,0.8962463876030722,0.7697705578092177,1
7954,0.510219504989701,0.6495329156284128,0.20362827292980473,9.760762402300436,4,0.8166060536888563,1.0877149892604807,17
7954,0.3875587211222901,0.6434439588791401,0.13456540625173538,9.77763630562122,6,0.8395983311905832,0.7742513563065997,72
7954,0.5477157041246254,0.9219541256611662,0.3393214209460299,9.59723639447471,1,1.1000479982145392,0.8194014843623768,1
7954,0.6046239632809701,0.9514053803922393,0.32448400624348905,9.146664019979218,5,1.074413106282025,2.125539353518565,81
7954,0.46594701663575033,0.7878843703073385,0.6739860434102332,5.674156020797629,7,1.0011582109953963,1.3838126306074752,1
7954,0.573125411631972,0.6383279966947063,0.3358038300394054,10.0,6,0.7803353104221792,2.241457179814656,6
7954,0.10653557533312773,0.6501841611113044,0.895706628015013,8.381134280629235,7,0.8866420239439267,2.102391861275624,45
7954,0.7314059725530024,0.9121363644199307,0.48470071811634985,8.169848145736527,5,1.0685691891250446,0.7234749580032218,14
7954,0.48284944006084685,0.6689652112181644,0.2632557388515512,9.554298958805738,6,0.7790620306026291,0.5726543362610451,1
7954,0.9404138952618732,0.6377656590068782,0.2518098664477294,10.0,4,0.7842157205799717,1.1991606287246395,1
7954,0.17091113168942104,0.6385710663592081,0.18733291102203287,10.0,2,0.7951021032605871,0.9482537333826113,1
7954,0.547845946311235,0.6540440096102175,0.20395779720154664,9.605485120780653,6,0.8368442634536157,1.4787002909776408,1
7954,0.3782243100181973,0.8913250264412219,0.14440977540656347,9.75546089802558,6,1.0220794952058878,1.299517025007373,1
7954,0.09297261636688921,0.8438307593216726,0.33619732720766504,10.0,4,1.0508201510509358,1.4784632620775653,1
7954,0.5120963070706008,0.6455784028747515,0.17575768533632447,9.493920110933814,6,0.7901289649517759,0.816853316628546,1
7954,0.3200627609264942,0.6439591920906518,0.4868613452097539,9.953772807920057,0,0.7938754774218724,0.023099860902743442,15
7954,0.5096952827600569,0.9140691616358584,0.33132531116778874,9.64555271955826,5,1.107066237787428,1.0146879077291835,1
7954,0.44631981599408677,0.21164423811493704,0.7799593122379397,6.453893064758884,2,0.9588284294625555,1.4654355084483182,15
7954,0.12690972184875518,0.9066316387140152,0.20183911691995626,7.552999174538453,5,1.0217536242204546,1.2252054438093944,67
7954,0.9392269330577147,0.6777047600133084,0.2532333691463994,8.94366830723208,6,0.7909557700990673,0.7739784625975069,1
7954,0.1720850673623866,0.5881752204661383,0.6412244133245093,9.821560584735964,4,0.8246718754559003,1.4144097157484317,1
7954,0.7128768080561528,0.8685800076145487,0.4268152773556078,9.864518570692784,2,1.1110593421696142,0.7329123887475371,3
7954,0.5701620075053866,0.6180142976846177,0.689873140929586,6.162964406227049,2,0.960124520618141,1.3708930975453706,18
7954,0.6386744695835774,0.8568949374642059,0.2587062714845021,5.623697211689336,2,0.9564275622896111,0.8223347996268741,32
7954,1.0,1.0,0.9046097463567968,10.0,6,1.079789467875674,1.4336377591829035,12
7954,0.58903340073076,0.8893245321908443,0.33963571968013684,10.0,1,1.1004743882918075,1.1432876057286656,1
7954,0.48500678539592335,0.6443619206166187,0.01672520988461594,9.879910036337542,0,0.8531506664200021,0.8400116979239869,12
7954,0.11490706570276592,0.9506479063799653,0.7945622552571641,9.905591500693445,6,1.0651956302427157,1.2869333807460035,28
7954,0.9165225349209729,0.9530674099250949,0.6798501853794072,9.035945629825079,5,1.0732917954161725,0.8121322874955644,1
7954,0.478996396629142,0.6690078786287181,0.2585164767628356,9.511442099704075,2,0.7926629830208851,1.423350268762282,1
7954,0.19544350907025748,0.9642238139279415,0.8658466501016642,3.6986368995930974,2,0.9351470526772048,1.3815690669867977,18
7954,0.20628637244813613,0.5621558770979322,0.9581416501842412,4.72511629031737,7,0.9537791695976116,0.7180804743412288,51
7954,0.04885547742034749,0.7530114296760577,0.9801271080564729,6.642331691646226,0,1.005520566658022,0.5380222040567267,9
7954,0.5835527784658898,0.344088065864788,0.04273390430492463,8.247113028900381,3,0.9502309582245743,0.9422294630007787,25
7954,0.4908433948121514,0.9252131169010898,0.32637967071532137,9.686989433946046,2,1.0942972249726748,0.9924124847383913,1
7954,0.6402314380988179,0.6688207045883655,0.38204368261008664,9.750707165794536,2,0.7494884875105426,1.1241519002379836,1
7954,0.21011025648574086,0.5012362696874979,0.23401978576601834,9.058467409361928,3,0.9608499029544961,0.6630313649844952,1
7954,0.40381673839173343,0.5972603971811723,0.8677633591275269,4.101408136781439,6,0.9267802379944593,0.8778054164688052,31
7954,0.001,1.0,0.943285789875824,7.0506244940033795,0,1.0006846254156094,0.8305319358061345,1
7954,0.3359796610311502,0.6336532998780241,0.13147525770814694,9.748406646255399,7,0.8665520989837439,0.5596597588414087,2
7954,0.7862776782068827,0.0,0.309734588978767,6.154891465272088,5,0.9611218476427947,0.5376913232779101,7
7954,0.3022505680377836,0.6729061922154281,0.4855978781527964,9.953829974984735,1,0.9145344984839439,1.2311225347311323,1
7954,0.4205149476740868,0.7751683218771015,0.2804689623895953,9.694158537708448,0,1.069363000563126,1.3579238692997944,1
7954,0.039684276113842155,0.7324765651174787,0.968326178501225,6.903649858343639,2,1.0004574696823358,0.5851822196422894,1
7954,0.22379684881156647,0.6073097632701673,0.2161976927134519,9.899571038290304,4,0.793505082693277,0.6497915421665532,1
7954,0.04319828991290972,0.7371130906812242,0.11954887141136905,6.341906068726082,0,0.9833410977694534,1.0609760377271764,35
7954,0.11819872389625502,0.9108135895032526,0.22429538634647628,7.533184246571746,4,1.0190187467309975,0.7598167434272123,12
7954,0.48276400630535465,0.6587582106032266,0.21285203724179166,9.656374460487653,6,0.7935422992810985,0.968310257035246,2
7954,0.6087726624012479,0.9986861418171447,0.3395826015398359,9.824408258863217,1,0.5387379241751443,0.0012940378030055306,2
7954,0.49177360786428986,0.6491278627214871,0.7555851462618965,9.754359988945946,0,0.8133636936747646,1.3135734088938624,17
7954,0.212170569489656,0.6421506277047316,0.6437611179393073,9.556343206186892,2,0.7834128413146797,1.2975144491185693,1
7954,0.3549062725206433,0.7830131785034535,0.33794659212126577,8.993766532908362,5,1.104368821040231,0.5894984451751719,1
7954,0.5735537586081177,1.0,0.27745080706905506,9.900636897027113,1,1.094145441756524,1.2324968077002882,10
7954,0.1766586900638951,0.21743537054990902,0.5922954487049668,8.902195582463746,2,0.9407054298536656,1.761135431993412,51
7954,0.3236779996931417,0.9099866859269785,0.6116561793898281,6.590106801194607,4,1.0239734184974911,1.3178611436199161,8
7954,0.27692136899000713,0.16345314847563297,0.5043185429246106,4.7283726422747225,3,0.9578697992710553,1.1478010888604018,1
7954,0.8160790080007692,0.10157159241094083,0.9951801817242565,5.410316305539302,2,0.9404589603302395,0.5440012731956748,33
7954,0.33564868148397775,0.6455445067539032,0.0,9.737166697252919,4,0.8417249276536662,0.9364942031306378,32
7954,0.5753102471758852,0.998254720150335,0.33893133477218645,9.925177950496531,1,1.1048600928301644,1.2996493977931618,6
7954,0.001,0.8900968178648899,0.7304185923709519,9.687550057389062,5,1.0007372870115567,0.9348685637143109,10
7954,0.12690972184875518,0.9066316387140152,0.20183911691995626,7.552999174538453,4,1.0157592261946722,0.8832923715203316,68
7954,0.5929668763503344,0.6345693865205628,0.382015910512855,9.522320269595495,2,0.7966637581480036,1.3412918318996225,12
7954,0.917110778666965,0.721285491564625,0.8058201440467734,7.894649653475696,0,1.0433646425832603,0.013621290093241664,33
7954,0.8654586886370803,0.6544304838341101,0.1697268095325405,10.0,4,0.8149114252488485,0.8570042961312732,8
7954,0.8419637129999048,0.7480900724093873,0.522952758442705,5.451043594629404,0,0.9658753870163422,0.21535207759884423,87
7954,1.0,0.6743105537066072,0.2687538161623536,9.752637690500446,0,0.7739297338086042,1.3524605368324314,1
7954,0.18691206049647355,0.36849006679613217,0.5456853539843056,7.246728227207777,4,0.9449053009422612,0.2605486484589501,40
7954,0.8642170283099624,0.6755801161988658,0.20851132228907876,9.822997884386833,4,0.7984826038326708,1.0733483093629672,23
7954,0.09746331634595848,0.9975041870993027,0.5753845175572041,8.108339064247135,7,1.0551611310159459,1.089419637195563,21
7954,0.2754076733163288,0.011878203978236801,0.8766827944926143,5.071975994253581,6,0.9379165595080183,1.2536576752476452,27
7954,0.30958940694004855,0.9373079669408628,0.6147873826376415,7.485037555079678,2,1.053756442441768,0.009475817526242485,52
7954,0.9648265483411202,0.7942006535975428,0.03748841568271222,1.2899985652337742,4,0.9263026177621122,1.1695536858060929,32
7954,0.19544350907025748,0.9642238139279414,0.8658466501016642,3.698636899593098,7,0.9607232051027741,0.5773050749362355,21
7954,0.8704971513711395,0.6760150126879984,0.24297043186690787,9.758266497002904,0,0.7911061629537703,1.0353336403904843,2
7954,0.1687522678492794,0.9844501383824948,0.645998943808316,10.0,3,1.0665027473902462,1.31988664667319,6
7954,0.44878296879674157,0.574833164571882,0.7013681772744274,8.057944667678179,0,0.9810106840490723,2.339052322328759,76
7954,0.5255211644746385,0.6427067754351866,0.12115477514780373,9.52956527646592,2,0.8820040617620812,1.482443917620043,1
7954,0.2590723067434649,0.09671167027106398,0.015808193792197667,9.696452231305734,4,0.9191099282281942,0.7865063012286496,33
7954,1.0,0.6588915909512822,1.0,8.379763138927473,2,0.8685609396162053,1.082029773265398,1
7954,0.864756040426243,0.6675091913088492,0.28939996205365465,8.409425738048142,6,0.8319482096757098,0.5935776358105913,10
7954,0.6166416928339105,0.9937245484102104,0.3592367337709567,9.921932645756698,4,1.120109755787816,1.3713327788859426,1
7954,0.632897526977244,0.9758592411282172,0.8833349509979003,9.702859437803399,5,1.0768890032862393,0.5853427929489247,2
7954,0.128742351380534,0.6521263074071335,0.21054566249180012,9.567987284685683,6,0.8207638867277749,0.9648026437417404,4
7954,0.001,0.9352060402757623,0.07806671203598747,1.5885689233866467,5,0.9989294230419207,0.8716527878609618,15
7954,0.20987793445178227,1.0,0.0,7.798541880865483,1,0.9749827397664645,1.4184237574310292,1
7954,0.18004955528888886,0.8947799371668976,0.8556170263837453,3.567452005020344,0,0.9389774385838117,0.6658467185500345,26
7954,0.6006225438966357,0.6626494465014587,0.34274047816247366,9.089879679268163,0,0.7900303659642897,1.484294530923001,1
7954,0.15319341027642303,0.6244572379064655,0.0904666362701374,7.6318190680252584,7,0.886636397560412,0.8687587362698783,36
7954,0.8647560404262431,0.6675091913088491,0.2893999620536547,8.409425738048142,6,0.8343634143436883,0.6889214221924478,19
7954,0.7366992274504376,0.6018536249011264,0.27461602831379683,9.500840611604115,2,0.8705903066341155,0.04224730672011773,53
7954,0.44754756388461797,0.7658501346770226,0.925341572846368,6.584073170855245,5,1.0322241270882189,1.4416961645724613,11
7954,0.3804595065785353,0.6422863904861458,0.18138038404663367,8.806139088915923,7,0.869313857722616,0.7397623281522373,13
7954,0.9994772612828039,0.6564201529644644,0.7165756180285687,9.529322636720021,0,0.8292392627662769,1.1745057190440722,10
7954,0.9718052674843225,0.812482226419475,0.5495732681825277,9.654878748706345,5,1.0788702346311136,0.7730576706119127,22
7954,0.001,0.9045924035912986,0.6720710440334886,7.9374543539242515,4,1.0006894387723648,1.1676056067645928,2
7954,0.416817978777863,0.6420628192206932,0.1345654062517354,9.777636305621217,4,0.8432357443850318,1.0209822825186121,46
7954,0.6058195051634004,0.5908266463036702,0.08998154102465272,5.500042013488963,6,0.9174864695844316,0.9249795739867968,60
7954,0.4553273577735805,0.6432596640263051,0.15881817242950422,9.495150260143351,4,0.8347253248640195,0.8495340499516943,1
7954,0.1473823903587479,0.7598927628870702,0.375167218684205,7.140919713961211,3,1.0258938427185162,1.8292025437888118,56
7954,0.4942291071399624,0.6407705121874605,0.11789660654757861,10.0,5,0.8563616213619026,1.3133242370436877,1
7954,0.39030344441946424,0.635810185542532,0.1616118962361981,10.0,1,0.8860821952979814,0.5348185989165639,2
7954,0.4780591674385818,0.6787947073618181,0.8585535736188341,9.481794592325272,4,0.7469234006923213,0.2689471047788502,1
7954,0.43704929435198525,0.9661474593966082,0.19135244554141995,3.049523978168267,7,0.9414087272612361,1.0198577802913962,26
7954,0.3562169673734839,0.4011202622520469,0.8734681156448034,0.7420697105489116,5,0.9384006982472503,0.8223064635250505,29
7954,0.001,0.4548361274277236,0.0,8.599185031884296,0,0.9966797555878004,1.2313639678012986,6
7954,0.02290708763315138,0.34182759598165724,0.6093924126380943,5.656402633762852,1,0.9717282855265177,0.9744654120002262,29
7954,0.427911015284141,0.964777911036735,0.9124234472561511,9.734752416158916,1,1.1066186544718797,1.4197012621516152,1
7954,0.16532546332657397,0.5798559639304603,0.5768731281333828,9.36481697016712,2,0.8395202526809425,0.1105695304559709,49
7954,0.4808130088999438,0.8956794012827449,0.5176685083645801,6.359437236532047,0,1.014379079195919,1.4935347315929457,1
7954,0.8725965808204939,0.5586759929828362,0.583999453452918,5.068463852373053,6,0.9447165571350966,0.633980708971001,38
7954,0.008105095814575,0.5501942048429522,0.16781607817613264,3.698202699295061,5,0.9883142624734861,1.021230366678207,33
7954,0.060691183079572525,0.7617697966052858,0.366361545631687,7.110613032471033,4,1.0111747874627715,0.7473959412721372,1
7954,0.6951266077312789,0.871749495648392,0.44331891919781874,9.445829292858196,5,1.1019703280047581,0.5245691760962213,3
7954,0.40247343407297004,0.8218440098153283,0.6181929716522929,10.0,2,1.1002267711943607,0.7501209529447558,1
7954,0.6758413131948117,0.6750314272385539,0.2254463024806883,8.487238731597662,3,0.8489176433899603,0.7351638236361696,3
7954,0.5000611324818788,0.6775663623001786,0.21314423615242234,9.739398718092062,2,0.7978535803753896,0.6648372294811894,1
7954,0.9991631656990825,0.6371122203396873,0.25329213342950174,8.435499081377909,4,0.8536210406714024,1.1054192390950877,34
7954,0.9804588007369627,0.06704795532903196,0.0,10.0,0,0.9068891646038906,0.7470960700212386,1
7954,0.6170131416392588,0.08224984109214328,0.07273835842753607,4.71128914500836,7,0.9402276272852125,0.9710844884928909,30
7954,0.16032156793915955,0.6352813529204003,0.6399890096930234,10.0,2,0.8297456999971263,1.1404175254664493,1
7954,0.5986537473035904,1.0,1.0,10.0,4,1.1062912722937797,0.9939685612373038,1
