0;ts
31114;1000
31131;1001
31158;1002
31187;1003
31228;1004
31253;1005
31281;1006
31297;1007
31337;1008
31365;1009
3267;100
31401;1010
31428;1011
31451;1012
31482;1013
31509;1014
31530;1015
31570;1016
31594;1017
31614;1018
31642;1019
3290;101
31662;1020
31707;1021
31743;1022
31783;1023
31795;1024
31828;1025
31850;1026
31890;1027
31928;1028
31952;1029
3316;102
31979;1030
32012;1031
32043;1032
32074;1033
32110;1034
32141;1035
32187;1036
32214;1037
32250;1038
32274;1039
3349;103
32314;1040
32347;1041
32380;1042
32420;1043
32442;1044
32470;1045
32500;1046
32532;1047
32559;1048
32579;1049
3376;104
32612;1050
32643;1051
32651;1052
32681;1053
32709;1054
32748;1055
32789;1056
32819;1057
32855;1058
32892;1059
3415;105
32920;1060
32949;1061
32963;1062
32998;1063
33040;1064
33062;1065
33098;1066
33130;1067
33157;1068
33182;1069
3458;106
33216;1070
33240;1071
33283;1072
33316;1073
33355;1074
33383;1075
33415;1076
33432;1077
33459;1078
33497;1079
3478;107
33528;1080
33555;1081
33586;1082
33615;1083
33642;1084
33669;1085
33695;1086
33725;1087
33759;1088
33799;1089
3497;108
33827;1090
33847;1091
33883;1092
33918;1093
33948;1094
33973;1095
34000;1096
34033;1097
34050;1098
34091;1099
3527;109
303;10
34091;1100
34120;1101
34148;1102
34179;1103
34217;1104
34252;1105
34280;1106
34300;1107
34331;1108
34360;1109
3561;110
34391;1110
34410;1111
34433;1112
34469;1113
34507;1114
34537;1115
34574;1116
34613;1117
34658;1118
34692;1119
3588;111
34725;1120
34758;1121
34792;1122
34841;1123
34881;1124
34917;1125
34949;1126
34972;1127
35007;1128
35045;1129
3628;112
35087;1130
35124;1131
35156;1132
35193;1133
35225;1134
35262;1135
35292;1136
35319;1137
35342;1138
35371;1139
3656;113
35397;1140
35439;1141
35490;1142
35516;1143
35557;1144
35586;1145
35619;1146
35653;1147
35680;1148
35706;1149
3698;114
35747;1150
35788;1151
35813;1152
35851;1153
35882;1154
35917;1155
35945;1156
35977;1157
36009;1158
36032;1159
3732;115
36064;1160
36095;1161
36129;1162
36166;1163
36193;1164
36222;1165
36247;1166
36271;1167
36295;1168
36324;1169
3778;116
36366;1170
36399;1171
36444;1172
36481;1173
36508;1174
36539;1175
36570;1176
36598;1177
36614;1178
36656;1179
3803;117
36683;1180
36719;1181
36748;1182
36781;1183
36816;1184
36849;1185
36883;1186
36919;1187
36953;1188
36985;1189
3837;118
37011;1190
37035;1191
37092;1192
37114;1193
37148;1194
37179;1195
37217;1196
37237;1197
37267;1198
37297;1199
3857;119
332;11
37328;1200
37356;1201
37389;1202
37430;1203
37472;1204
37511;1205
37542;1206
37569;1207
37614;1208
37649;1209
3885;120
37683;1210
37706;1211
37746;1212
37774;1213
37809;1214
37840;1215
37866;1216
37903;1217
37931;1218
37966;1219
3910;121
38000;1220
38022;1221
38071;1222
38101;1223
38128;1224
38166;1225
38204;1226
38234;1227
38257;1228
38293;1229
3944;122
38325;1230
38364;1231
38400;1232
38435;1233
38469;1234
38510;1235
38542;1236
38589;1237
38620;1238
38653;1239
3974;123
38679;1240
38715;1241
38751;1242
38779;1243
38805;1244
38831;1245
38875;1246
38908;1247
38941;1248
38967;1249
4017;124
38991;1250
39016;1251
39059;1252
39084;1253
39119;1254
39138;1255
39164;1256
39195;1257
39235;1258
39264;1259
4065;125
39290;1260
39323;1261
39354;1262
39389;1263
39427;1264
39451;1265
39485;1266
39516;1267
39552;1268
39590;1269
4102;126
39626;1270
39653;1271
39688;1272
39719;1273
39750;1274
39786;1275
39820;1276
39846;1277
39873;1278
39910;1279
4138;127
39938;1280
39971;1281
39990;1282
40014;1283
40043;1284
40071;1285
40108;1286
40140;1287
40169;1288
40198;1289
4167;128
40233;1290
40269;1291
40301;1292
40311;1293
40343;1294
40385;1295
40409;1296
40440;1297
40483;1298
40525;1299
4194;129
367;12
40564;1300
40605;1301
40612;1302
40644;1303
40686;1304
40713;1305
40743;1306
40786;1307
40822;1308
40860;1309
4218;130
40894;1310
40926;1311
40951;1312
40978;1313
40991;1314
41018;1315
41051;1316
41080;1317
41091;1318
41127;1319
4251;131
41163;1320
41204;1321
41217;1322
41257;1323
41285;1324
41311;1325
41346;1326
41377;1327
41409;1328
41430;1329
4292;132
41479;1330
41513;1331
41546;1332
41581;1333
41615;1334
41658;1335
41692;1336
41723;1337
41748;1338
41777;1339
4322;133
41822;1340
41854;1341
41882;1342
41911;1343
41947;1344
41985;1345
42030;1346
42056;1347
42082;1348
42111;1349
4342;134
42146;1350
42188;1351
42217;1352
42254;1353
42299;1354
42328;1355
42366;1356
42395;1357
42436;1358
42481;1359
4389;135
42529;1360
42570;1361
42615;1362
42653;1363
42685;1364
42716;1365
42761;1366
42796;1367
42823;1368
42854;1369
4418;136
42888;1370
42924;1371
42953;1372
42986;1373
43021;1374
43057;1375
43085;1376
43119;1377
43133;1378
43152;1379
4446;137
43183;1380
43214;1381
43239;1382
43273;1383
43304;1384
43322;1385
43351;1386
43398;1387
43426;1388
43460;1389
4474;138
43529;1390
43559;1391
43587;1392
43616;1393
43670;1394
43715;1395
43741;1396
43787;1397
43810;1398
43860;1399
4500;139
403;13
43903;1400
43939;1401
43966;1402
44003;1403
44031;1404
44067;1405
44108;1406
44140;1407
44164;1408
44185;1409
4535;140
44209;1410
44255;1411
44301;1412
44315;1413
44349;1414
44397;1415
44427;1416
44462;1417
44495;1418
44527;1419
4566;141
44562;1420
44607;1421
44651;1422
44691;1423
44716;1424
44742;1425
44774;1426
44809;1427
44840;1428
44874;1429
4589;142
44908;1430
44939;1431
44974;1432
45006;1433
45016;1434
45043;1435
45078;1436
45112;1437
45140;1438
45170;1439
4627;143
45193;1440
45217;1441
45241;1442
45271;1443
45313;1444
45349;1445
45383;1446
45425;1447
45461;1448
45490;1449
4678;144
