betaDC,collCost,evolveLanduse,evolveNetwork,expcollab,failed,finalTime,game,gametype,gammaCDA,gammaCDE,id,lambdaAcc,networkSpeed,nwBetweenness,nwCloseness,nwDiameter,nwLength,nwPathLength,nwRelativeSpeed,realcollab,regionalProba,relocationRate,replication,roadLength,setupType,synthConfFile,targetDistance,targetNetwork,wantedcollab
1.8,0.0015037165527037966,1,1,0.0,0.0,10,2.3441565728729454,discrete-choices,0.9,0.65,16,0.001,5.0,0.1444851444851445,8.20526908936909,1.211668034334944,68.50850919680283,0.4016770210075327,1.8197847576620565,0.0,0.9943593860150471,1.0,-965508371,3.306883957341404,gis,setup/conf/real_nonw.conf,68.3276885102375,1,0.0
1.8,0.0015037165527037966,1,1,0.35400365199304973,0.0,10,2.3441565728729454,discrete-choices,0.9,0.65,16,0.001,5.0,0.04787950852160127,1059.1383661093646,0.8731425999144484,67.20826329384865,0.15567270511068287,350.69629237358106,0.0,0.9943593860150471,1.0,936941678,3.306883957341404,gis,setup/conf/real_nonw.conf,64.02657830597789,1,0.0
1.8,0.0015037165527037966,1,1,0.0,0.0,10,2.3441565728729454,discrete-choices,0.9,0.65,16,0.001,5.0,0.12545289855072464,330.5037990743766,0.929455395783842,66.17000355254126,0.31546510377330006,77.49197826685746,0.0,0.9943593860150471,1.0,763044108,3.306883957341404,gis,setup/conf/real_nonw.conf,59.235995944486355,1,0.0
1.8,9.721882343263413E-4,1,1,0.0,0.0,10,1.4144374401560418,simple-nash,0.9,0.65,10,0.001,5.0,0.16809116809116809,9.883273600213196,1.1767911721180764,62.144958251336945,0.4838212926714977,2.534026351630154,0.0,0.9992784055845323,1.0,460808289,3.005393929231592,gis,setup/conf/real_nonw.conf,49.11304432158505,1,0.0
1.8,9.721882343263413E-4,1,1,0.0,0.0,10,1.4144374401560418,simple-nash,0.9,0.65,10,0.001,5.0,0.1043956043956044,306.71936552171604,0.8247941493497516,62.55680486432819,0.26801436496298997,61.740367590044166,0.0,0.9992784055845323,1.0,-2134919926,3.005393929231592,gis,setup/conf/real_nonw.conf,60.65372622243508,1,0.0
1.8,0.0038402289945409247,1,1,0.5,0.0,10,1.76748825120863,simple-nash,0.9,0.65,11,0.001,5.0,0.08422035480859011,450.4289784659013,0.9954837639493408,93.67234332880024,0.3453331522300242,95.43709518453372,0.0,0.5829148113201346,1.0,654637475,4.557638300443996,gis,setup/conf/real_nonw.conf,86.60058244290923,1,0.5
1.8,0.004537319734403997,1,1,0.5,0.0,10,1.527874980337214,simple-nash,0.9,0.65,14,0.001,5.0,0.02526315789473684,1576.1308466519936,0.5131256642149585,65.56865061477511,0.06200067395269991,337.2823878738001,0.0,0.9713204107573807,1.0,1259980752,3.227667013591986,gis,setup/conf/real_nonw.conf,48.450287374963466,1,0.5
1.8,0.004537319734403997,1,1,0.0,0.0,10,1.527874980337214,simple-nash,0.9,0.65,14,0.001,5.0,0.14041666666666666,319.5758419118612,0.9587535297243964,66.83522727700655,0.3593225638386883,83.19352826584289,0.0,0.9713204107573807,1.0,96496419,3.227667013591986,gis,setup/conf/real_nonw.conf,53.4078284239333,1,0.0
1.8,0.004537319734403997,1,1,0.0,0.0,10,1.527874980337214,simple-nash,0.9,0.65,14,0.001,5.0,0.11284086284086284,296.83617121004437,1.0274977316387675,65.49479422879025,0.2861690324985297,58.29504127997442,0.0,0.9713204107573807,1.0,237884117,3.227667013591986,gis,setup/conf/real_nonw.conf,61.25419297752503,1,0.0
1.8,0.004537319734403997,1,1,0.0,0.0,10,1.527874980337214,simple-nash,0.9,0.65,14,0.001,5.0,0.012845849802371542,1757.092741542572,0.3684335447478994,65.83960009654935,0.033888003694475664,431.8237694038827,0.0,0.9713204107573807,1.0,1204029121,3.227667013591986,gis,setup/conf/real_nonw.conf,49.97248928690777,1,0.0
