betaDC,collCost,evolveLanduse,evolveNetwork,expcollab,failed,finalTime,game,gametype,gammaCDA,gammaCDE,id,lambdaAcc,networkSpeed,nwBetweenness,nwCloseness,nwDiameter,nwLength,nwPathLength,nwRelativeSpeed,realcollab,regionalProba,relocationRate,replication,roadLength,setupType,synthConfFile,targetDistance,targetNetwork,wantedcollab
1.8,0.002107366794738921,1,1,0.30091453433422005,0.0,10,2.3844021833392643,discrete-choices,0.9,0.65,242,0.001,5.0,0.05762429789889744,1206.326788681886,1.093032052710721,61.371523024914715,0.16310672298960074,273.51454790359827,0.6666666666666666,0.5504699500703404,1.0,920740540,3.0830123172938797,gis,setup/conf/real_nonw.conf,53.02002656106809,1,0.8333333333333334
1.8,1.3172823282518403E-4,1,1,0.4868302235934432,0.0,10,2.2976371580411055,discrete-choices,0.9,0.65,220,0.001,5.0,0.005698005698005698,1903.3282946415666,0.3592683588677429,53.71477732830484,0.012276804433801419,490.0587180772086,0.2,0.4654381463214737,1.0,978889108,2.503862648477836,gis,setup/conf/real_nonw.conf,48.17874703296562,1,0.4
1.8,1.3172823282518403E-4,1,1,0.4868302235934401,0.0,10,2.2976371580411055,discrete-choices,0.9,0.65,220,0.001,5.0,0.06812169312169312,1090.3272156360458,0.6537659518853218,54.18874201176265,0.12756349423100938,207.91090484014077,0.3333333333333333,0.4654381463214737,1.0,1169150024,2.503862648477836,gis,setup/conf/real_nonw.conf,62.311550405937965,1,0.5833333333333334
1.8,1.3172823282518403E-4,1,1,0.4868302235934454,0.0,10,2.2976371580411055,discrete-choices,0.9,0.65,220,0.001,5.0,0.006,1894.2258124389884,0.4895613639243128,53.27585451432885,0.015272019042026309,427.7628745747605,0.16666666666666666,0.4654381463214737,1.0,-1173479813,2.503862648477836,gis,setup/conf/real_nonw.conf,42.41469969137641,1,0.5
1.8,1.3172823282518403E-4,1,1,0.4868302235934413,0.0,10,2.2976371580411055,discrete-choices,0.9,0.65,220,0.001,5.0,0.006847183317771554,1883.5753019885917,0.6309827201616223,57.59873863603139,0.017713688423221293,439.9909541697803,0.2857142857142857,0.4654381463214737,1.0,-541176581,2.503862648477836,gis,setup/conf/real_nonw.conf,49.287478961082385,1,0.5
1.8,1.3172823282518403E-4,1,1,0.48683022359344424,0.0,10,2.2976371580411055,discrete-choices,0.9,0.65,220,0.001,5.0,0.011772486772486773,1775.4518257621821,0.49931879336515916,54.56626969632223,0.02295203902261507,376.068920255312,0.2,0.4654381463214737,1.0,-243447262,2.503862648477836,gis,setup/conf/real_nonw.conf,42.62427505176592,1,0.4
1.8,1.3172823282518403E-4,1,1,0.4868302235934432,0.0,10,2.2976371580411055,discrete-choices,0.9,0.65,220,0.001,5.0,0.0205761316872428,1723.5039065377773,0.6813249814119942,55.51633525284112,0.041144111279588044,380.9889119280815,0.42857142857142855,0.4654381463214737,1.0,-1415835183,2.503862648477836,gis,setup/conf/real_nonw.conf,42.06406770738464,1,0.6428571428571429
1.8,1.3172823282518403E-4,1,1,0.4868302235934437,0.0,10,2.2976371580411055,discrete-choices,0.9,0.65,220,0.001,5.0,0.0067607289829512045,1872.6815070414455,0.3592683588677429,53.68799762909207,0.014255857426149772,532.1964161717675,0.0,0.4654381463214737,1.0,49236566,2.503862648477836,gis,setup/conf/real_nonw.conf,43.136277795615506,1,0.375
1.8,1.3172823282518403E-4,1,1,0.486830223593441,0.0,10,2.2976371580411055,discrete-choices,0.9,0.65,220,0.001,5.0,0.004597701149425287,1923.5753160847978,0.3592683588677429,56.91059590279296,0.011941388042520172,473.75563096115604,0.0,0.4654381463214737,1.0,1321539744,2.503862648477836,gis,setup/conf/real_nonw.conf,43.24994463203516,1,0.3333333333333333
1.8,1.3172823282518403E-4,1,1,0.4868302235934431,0.0,10,2.2976371580411055,discrete-choices,0.9,0.65,220,0.001,5.0,0.019309908198797087,1723.409584624057,0.5185449728701348,51.62634406755777,0.03652671910071087,453.01016831966314,0.2,0.4654381463214737,1.0,-633603295,2.503862648477836,gis,setup/conf/real_nonw.conf,43.39438927704307,1,0.5
1.8,1.3172823282518403E-4,1,1,0.48683022359344125,0.0,10,2.2976371580411055,discrete-choices,0.9,0.65,220,0.001,5.0,0.012187401076289964,1793.1867853142187,0.5549109240338346,55.292788931417505,0.03356473123608856,540.6859651832332,0.2,0.4654381463214737,1.0,983623358,2.503862648477836,gis,setup/conf/real_nonw.conf,34.60400111299717,1,0.4
1.8,0.001129659345415924,1,1,0.38891773708474303,0.0,10,2.7055624584856,discrete-choices,0.9,0.65,228,0.001,5.0,0.005812324929971989,1880.978347951877,0.4803657767245257,71.46266344546854,0.017611638641725717,442.7559899956532,0.14285714285714285,0.20010737369973156,1.0,1618130884,3.203141347880007,gis,setup/conf/real_nonw.conf,70.52471285146649,1,0.42857142857142855
1.8,0.001129659345415924,1,1,0.38891773708474325,0.0,10,2.7055624584856,discrete-choices,0.9,0.65,228,0.001,5.0,0.02658064516129032,1559.9962658207255,0.799175422040663,66.17435854796949,0.0762483582948476,373.32251129054123,0.2857142857142857,0.20010737369973156,1.0,164777330,3.203141347880007,gis,setup/conf/real_nonw.conf,63.84507923732414,1,0.42857142857142855
1.8,0.001129659345415924,1,1,0.3889177370847444,0.0,10,2.7055624584856,discrete-choices,0.9,0.65,228,0.001,5.0,0.008770053475935829,1817.216224771455,0.5839332091494274,67.46608098564707,0.024990981778838097,433.633655556511,0.0,0.20010737369973156,1.0,-855649539,3.203141347880007,gis,setup/conf/real_nonw.conf,63.54000257973695,1,0.21428571428571427
1.8,0.001129659345415924,1,1,0.3889177370847424,0.0,10,2.7055624584856,discrete-choices,0.9,0.65,228,0.001,5.0,0.01765151515151515,1680.0165971123588,0.6267703874938024,73.41866206112614,0.042852193493734106,357.9603832444817,0.125,0.20010737369973156,1.0,-995507984,3.203141347880007,gis,setup/conf/real_nonw.conf,92.46481661421613,1,0.3125
1.8,0.001129659345415924,1,1,0.3889177370847435,0.0,10,2.7055624584856,discrete-choices,0.9,0.65,228,0.001,5.0,0.006587615283267457,1872.1486611449736,0.541041963029865,71.59532286180368,0.019204980378805084,439.28875022739743,0.0,0.20010737369973156,1.0,887526215,3.203141347880007,gis,setup/conf/real_nonw.conf,73.12906099089656,1,0.3888888888888889
1.8,0.001129659345415924,1,1,0.3889177370847433,0.0,10,2.7055624584856,discrete-choices,0.9,0.65,228,0.001,5.0,0.05680657969370392,765.467453135107,0.6969926846030878,72.61143572988826,0.15732554476144692,163.69093801615094,0.0,0.20010737369973156,1.0,-493014645,3.203141347880007,gis,setup/conf/real_nonw.conf,89.7867016517235,1,0.3333333333333333
1.8,0.001129659345415924,1,1,0.3889177370847435,0.0,10,2.7055624584856,discrete-choices,0.9,0.65,228,0.001,5.0,0.022939068100358423,1581.812820487711,0.6920320557331096,68.04115399223808,0.06370319922766139,478.8327780491897,0.42857142857142855,0.20010737369973156,1.0,1314226634,3.203141347880007,gis,setup/conf/real_nonw.conf,63.405730010727275,1,0.5714285714285714
1.8,0.001129659345415924,1,1,0.388917737084743,0.0,10,2.7055624584856,discrete-choices,0.9,0.65,228,0.001,5.0,0.008113391984359727,1837.1020162447114,0.5130586376808492,70.67347382966413,0.0261812885166599,532.6023607106955,0.0,0.20010737369973156,1.0,-908203197,3.203141347880007,gis,setup/conf/real_nonw.conf,54.2539726784785,1,0.4166666666666667
1.8,0.001129659345415924,1,1,0.38891773708474126,0.0,10,2.7055624584856,discrete-choices,0.9,0.65,228,0.001,5.0,0.006240399385560676,1885.5343925082711,0.6301513122269131,69.2574383382898,0.018328953328510436,482.30478664985105,0.2222222222222222,0.20010737369973156,1.0,80541721,3.203141347880007,gis,setup/conf/real_nonw.conf,50.31527028559466,1,0.4444444444444444
1.8,0.002310591609183209,1,1,0.2840954359868655,0.0,10,2.679252994417063,discrete-choices,0.9,0.65,222,0.001,5.0,0.10582010582010581,288.82601801354775,0.9981044571389356,80.93170951049031,0.3630489736915528,54.872546015872366,0.0,0.7711652302529003,1.0,-1015731083,4.0035088616225245,gis,setup/conf/real_nonw.conf,72.3005392170833,1,0.0
1.8,0.002310591609183209,1,1,0.0,0.0,10,2.679252994417063,discrete-choices,0.9,0.65,222,0.001,5.0,0.10934139784946237,263.6170252712116,1.1689525731465769,78.39311131443819,0.36814165903116153,56.72835105382969,0.0,0.7711652302529003,1.0,-1343499069,4.0035088616225245,gis,setup/conf/real_nonw.conf,74.72413378399408,1,0.0
1.8,0.002310591609183209,1,1,0.28409543598686837,0.0,10,2.679252994417063,discrete-choices,0.9,0.65,222,0.001,5.0,0.09225803343450402,241.40249319263572,0.9164218130381108,80.07430235303318,0.3164661296031493,56.751084438659184,0.0,0.7711652302529003,1.0,1496047157,4.0035088616225245,gis,setup/conf/real_nonw.conf,97.05385687649336,1,0.0
1.8,0.002310591609183209,1,1,0.28409543598686693,0.0,10,2.679252994417063,discrete-choices,0.9,0.65,222,0.001,5.0,0.09306122448979591,439.2214558886037,0.8826991108767358,83.3339863504588,0.3442912694334285,88.9749173949853,0.0,0.7711652302529003,1.0,829413645,4.0035088616225245,gis,setup/conf/real_nonw.conf,89.56277290739807,1,0.16666666666666666
1.8,0.002310591609183209,1,1,0.28409543598686743,0.0,10,2.679252994417063,discrete-choices,0.9,0.65,222,0.001,5.0,0.027180406212664276,1488.947791640344,0.5946640650627385,80.17047276879917,0.07482273043417365,273.5737327918256,0.0,0.7711652302529003,1.0,1364075974,4.0035088616225245,gis,setup/conf/real_nonw.conf,85.62115526877365,1,0.3333333333333333
1.8,0.002310591609183209,1,1,0.2840954359868656,0.0,10,2.679252994417063,discrete-choices,0.9,0.65,222,0.001,5.0,0.08432183908045977,948.6035662411416,1.2581356956011545,84.08635024224571,0.2825757020818337,216.94424012070448,0.0,0.7711652302529003,1.0,474486658,4.0035088616225245,gis,setup/conf/real_nonw.conf,78.91264284811025,1,0.16666666666666666
1.8,0.002310591609183209,1,1,0.28409543598686643,0.0,10,2.679252994417063,discrete-choices,0.9,0.65,222,0.001,5.0,0.013257575757575758,1785.0276129932085,0.652433715473396,84.2475450355461,0.034178428076201584,390.1128301850634,0.0,0.7711652302529003,1.0,1982408316,4.0035088616225245,gis,setup/conf/real_nonw.conf,75.36668589262851,1,0.5
1.8,0.002310591609183209,1,1,0.28409543598686626,0.0,10,2.679252994417063,discrete-choices,0.9,0.65,222,0.001,5.0,0.12680756395995552,9.144995730312255,1.118528081880864,81.66025172066948,0.44596472378109064,1.9392513112740644,0.0,0.7711652302529003,1.0,441097844,4.0035088616225245,gis,setup/conf/real_nonw.conf,89.8228489652748,1,0.0
1.8,0.002310591609183209,1,1,0.2840954359868679,0.0,10,2.679252994417063,discrete-choices,0.9,0.65,222,0.001,5.0,0.030709677419354837,1490.0333063944431,0.9783896217077606,81.70988225004339,0.10908685266347243,321.93522603449935,0.0,0.7711652302529003,1.0,-873599566,4.0035088616225245,gis,setup/conf/real_nonw.conf,65.89950323112053,1,0.3333333333333333
1.8,0.002310591609183209,1,1,0.28409543598686593,0.0,10,2.679252994417063,discrete-choices,0.9,0.65,222,0.001,5.0,0.0760019550342131,776.2817530322975,0.9014091942182447,80.43034840212391,0.23784380303562977,227.03600159130647,0.0,0.7711652302529003,1.0,1199830535,4.0035088616225245,gis,setup/conf/real_nonw.conf,82.08140575825489,1,0.3333333333333333
1.8,0.0037968318306729433,1,1,0.17964820683048124,0.0,10,2.5655554770012685,discrete-choices,0.9,0.65,238,0.001,5.0,0.06682121124311793,1010.3110445345409,1.1637942862893378,93.73536316941835,0.28780356331072726,217.0670704322106,0.125,0.19468920726452252,1.0,1430504081,4.555992346736001,gis,setup/conf/real_nonw.conf,90.09687459917414,1,0.3125
1.8,0.0037968318306729433,1,1,0.17964820683048188,0.0,10,2.5655554770012685,discrete-choices,0.9,0.65,238,0.001,5.0,0.07982776691878417,634.4405690471332,1.124835255335197,93.62810405896649,0.32368530037759485,126.93551020284407,0.0,0.19468920726452252,1.0,-106341924,4.555992346736001,gis,setup/conf/real_nonw.conf,109.80831560839759,1,0.05555555555555555
1.8,0.0037968318306729433,1,1,0.17964820683048094,0.0,10,2.5655554770012685,discrete-choices,0.9,0.65,238,0.001,5.0,0.05457070707070707,1009.5425117950022,0.8638046449427432,92.63338103301206,0.18703942331149304,216.06963993928218,0.0,0.19468920726452252,1.0,1539439406,4.555992346736001,gis,setup/conf/real_nonw.conf,77.97947281119124,1,0.0625
1.8,0.0037968318306729433,1,1,0.17964820683048102,0.0,10,2.5655554770012685,discrete-choices,0.9,0.65,238,0.001,5.0,0.028282828282828285,1376.2687140105804,0.8128117006644203,95.09424717708846,0.08980149272174665,4.8250391458557506E14,0.0,0.19468920726452252,1.0,-322777938,4.555992346736001,gis,setup/conf/real_nonw.conf,121.99794318322127,1,0.16666666666666666
1.8,0.0037968318306729433,1,1,0.1796482068304813,0.0,10,2.5655554770012685,discrete-choices,0.9,0.65,238,0.001,5.0,0.02613960113960114,1444.8701457765906,1.0876859818300084,97.12316950458049,0.11469935129039162,330.9077913456702,0.0,0.19468920726452252,1.0,1445178168,4.555992346736001,gis,setup/conf/real_nonw.conf,83.3069654677702,1,0.25
1.8,0.0037968318306729433,1,1,0.1796482068304814,0.0,10,2.5655554770012685,discrete-choices,0.9,0.65,238,0.001,5.0,0.015541334726394148,1691.4884103968122,0.7156234390632974,96.06772667277394,0.05450784373142337,346.01341988714654,0.125,0.19468920726452252,1.0,1301643577,4.555992346736001,gis,setup/conf/real_nonw.conf,86.47787456340593,1,0.1875
1.8,0.0037968318306729433,1,1,0.17964820683048097,0.0,10,2.5655554770012685,discrete-choices,0.9,0.65,238,0.001,5.0,0.05478458049886621,1012.9039561078854,1.2678799036916792,94.53811008683563,0.22411152628139636,175.64688554832895,0.0,0.19468920726452252,1.0,-610579853,4.555992346736001,gis,setup/conf/real_nonw.conf,99.14638924963849,1,0.2857142857142857
1.8,0.0037968318306729433,1,1,0.17964820683048088,0.0,10,2.5655554770012685,discrete-choices,0.9,0.65,238,0.001,5.0,0.08389355742296918,634.4590677668942,0.9376055382645488,91.94395985611241,0.2870307263192044,148.85528630042398,0.0,0.19468920726452252,1.0,556019706,4.555992346736001,gis,setup/conf/real_nonw.conf,76.78772236715552,1,0.25
1.8,0.0037968318306729433,1,1,0.17964820683048136,0.0,10,2.5655554770012685,discrete-choices,0.9,0.65,238,0.001,5.0,0.022176789618650085,1477.0190722783202,0.7617005492524777,91.32419846860996,0.0780532818492962,302.81007786640413,0.0,0.19468920726452252,1.0,158721583,4.555992346736001,gis,setup/conf/real_nonw.conf,88.82236251536996,1,0.05555555555555555
1.8,0.003821610180331352,1,1,0.5555555555555556,0.0,10,1.4324147224267811,simple-nash,0.9,0.65,249,0.001,5.0,0.06468077985105848,945.2254985433635,1.086973611939697,88.20355350763776,0.24343383160389379,195.10051269288837,0.3333333333333333,0.10392678418653054,1.0,9443096,4.353877255081687,gis,setup/conf/real_nonw.conf,92.22799538594585,1,0.5555555555555556
1.8,0.003821610180331352,1,1,0.45,0.0,10,1.4324147224267811,simple-nash,0.9,0.65,249,0.001,5.0,0.06694254062675116,1001.642992975752,1.216305131205887,88.6903556513766,0.2721569484443502,231.9669069345103,0.3,0.10392678418653054,1.0,134532777,4.353877255081687,gis,setup/conf/real_nonw.conf,88.3399107171708,1,0.45
1.8,0.003821610180331352,1,1,0.6666666666666666,0.0,10,1.4324147224267811,simple-nash,0.9,0.65,249,0.001,5.0,0.04703582312690472,1197.5776953138356,1.4624429662880178,87.41591384933201,0.23282814102319374,317.71833444177963,0.4444444444444444,0.10392678418653054,1.0,2019259108,4.353877255081687,gis,setup/conf/real_nonw.conf,104.85308948083726,1,0.6666666666666666
1.8,0.003821610180331352,1,1,0.5625,0.0,10,1.4324147224267811,simple-nash,0.9,0.65,249,0.001,5.0,0.04262919742795904,1180.0613244534836,0.734113462823386,87.55863018094703,0.1424680056245192,229.97778834918998,0.25,0.10392678418653054,1.0,994532875,4.353877255081687,gis,setup/conf/real_nonw.conf,87.9306065263304,1,0.5625
1.8,0.003821610180331352,1,1,0.5,0.0,10,1.4324147224267811,simple-nash,0.9,0.65,249,0.001,5.0,0.09759759759759759,429.48772974692207,1.4317241331615382,90.2660434929783,0.3882210373520947,88.58527461119947,0.14285714285714285,0.10392678418653054,1.0,1461733112,4.353877255081687,gis,setup/conf/real_nonw.conf,83.65273948264014,1,0.5
