betaDC,collCost,evolveLanduse,evolveNetwork,expcollab,failed,finalTime,game,gametype,gammaCDA,gammaCDE,id,lambdaAcc,networkSpeed,nwBetweenness,nwCloseness,nwDiameter,nwLength,nwPathLength,nwRelativeSpeed,realcollab,regionalProba,relocationRate,replication,roadLength,setupType,synthConfFile,targetDistance,targetNetwork,wantedcollab
1.8,0.0019505435562802468,0,1,1.0,0.0,10,1.483281320461179,simple-nash,0.9,0.65,26,0.001,5.0,0.019172932330827067,1687.1353449285027,0.4311791881099495,43.681331355898116,0.0340240826981538,474.75141329957495,1.0,0.7732456939030753,0.0,-1389985532,2.2243763133583756,gis,setup/conf/real_nonw.conf,29.949513855107075,1,1.0
1.8,0.0019505435562802468,0,1,1.0,0.0,10,1.483281320461179,simple-nash,0.9,0.65,26,0.001,5.0,0.009523809523809525,1847.438979812485,0.2566141953845979,41.583886784109275,0.01499270319211394,482.7345722542001,1.0,0.7732456939030753,0.0,93813509,2.2243763133583756,gis,setup/conf/real_nonw.conf,31.4776211074509,1,1.0
1.8,0.0019505435562802468,0,1,0.3333333333333333,0.0,10,1.483281320461179,simple-nash,0.9,0.65,26,0.001,5.0,0.00461133069828722,1925.021450782134,0.27006377580865887,45.56235974331954,0.0095568933276659,511.2076367863673,0.3333333333333333,0.7732456939030753,0.0,1579835425,2.2243763133583756,gis,setup/conf/real_nonw.conf,34.7322366349627,1,0.3333333333333333
1.8,0.004351385881400814,0,1,0.0,0.0,10,1.2174544468453767,simple-nash,0.9,0.65,59,0.001,5.0,0.030909090909090907,1432.5047115545935,0.4708418052276353,65.42642457337787,0.0762303426078061,299.19356214297625,0.0,0.9693497554238798,0.0,-570512717,3.1958526176844266,gis,setup/conf/real_nonw.conf,49.75913426722559,1,0.0
1.8,0.004351385881400814,0,1,0.0,0.0,10,1.2174544468453767,simple-nash,0.9,0.65,59,0.001,5.0,0.029528985507246377,1482.2655935075636,0.7192514841989396,65.31972622340717,0.08661236095308195,383.4070694945224,0.0,0.9693497554238798,0.0,1773782391,3.1958526176844266,gis,setup/conf/real_nonw.conf,51.99569433918883,1,0.0
1.8,0.004351385881400814,0,1,1.0,0.0,10,1.2174544468453767,simple-nash,0.9,0.65,59,0.001,5.0,0.02678963548528766,1541.2003246779582,0.6059286019726059,64.80976677090985,0.0659556251647198,344.2405401517179,1.0,0.9693497554238798,0.0,1897482495,3.1958526176844266,gis,setup/conf/real_nonw.conf,49.382420108426516,1,1.0
1.8,0.004351385881400814,0,1,0.0,0.0,10,1.2174544468453767,simple-nash,0.9,0.65,59,0.001,5.0,0.03985507246376811,1349.9525070197813,0.6818633148674993,66.34359528332573,0.09986587780642489,321.8695817819409,0.0,0.9693497554238798,0.0,-489270630,3.1958526176844266,gis,setup/conf/real_nonw.conf,52.99728336490863,1,0.0
1.8,0.004351385881400814,0,1,0.0,0.0,10,1.2174544468453767,simple-nash,0.9,0.65,59,0.001,5.0,0.06623376623376624,1029.8226051197641,1.0691534616631342,65.90241606573305,0.20868123949504366,230.51770972862965,0.0,0.9693497554238798,0.0,-2145054226,3.1958526176844266,gis,setup/conf/real_nonw.conf,50.055898456138785,1,0.0
1.8,0.004351385881400814,0,1,0.0,0.0,10,1.2174544468453767,simple-nash,0.9,0.65,59,0.001,5.0,0.12487781036168133,7.7241427077444,0.7988586949919593,66.74185216382031,0.37586537204291975,1.8713172771232842,0.0,0.9693497554238798,0.0,-1694661460,3.1958526176844266,gis,setup/conf/real_nonw.conf,63.037519267439365,1,0.0
1.8,0.004351385881400814,0,1,0.5,0.0,10,1.2174544468453767,simple-nash,0.9,0.65,59,0.001,5.0,0.0825579273855136,761.2087881766734,0.7885029501937135,65.07302168024412,0.21947525053983316,168.6000332832428,0.0,0.9693497554238798,0.0,1241084879,3.1958526176844266,gis,setup/conf/real_nonw.conf,58.670249108343896,1,0.5
1.8,0.004351385881400814,0,1,0.5,0.0,10,1.2174544468453767,simple-nash,0.9,0.65,59,0.001,5.0,0.029304029304029304,1489.0280079556412,0.5157978586866597,66.49688476853923,0.07811466853741407,352.82372678488554,0.0,0.9693497554238798,0.0,185860116,3.1958526176844266,gis,setup/conf/real_nonw.conf,53.336691133584296,1,0.5
1.8,0.004351385881400814,0,1,0.0,0.0,10,1.2174544468453767,simple-nash,0.9,0.65,59,0.001,5.0,0.028333333333333332,1515.2177963155366,0.591011687906302,65.8776142595312,0.07088741314252162,350.2231202769057,0.0,0.9693497554238798,0.0,-691901854,3.1958526176844266,gis,setup/conf/real_nonw.conf,57.81553565704872,1,0.0
1.8,0.004351385881400814,0,1,0.0,0.0,10,1.2174544468453767,simple-nash,0.9,0.65,59,0.001,5.0,0.07555555555555556,859.8608547792251,0.9328198989484721,67.23357907648919,0.22315564522576448,190.19962370732017,0.0,0.9693497554238798,0.0,-962267199,3.1958526176844266,gis,setup/conf/real_nonw.conf,53.37425417529512,1,0.0
1.8,0.001041418529102769,0,1,0.0,0.0,10,1.7899736265107076,simple-nash,0.9,0.65,4,0.001,5.0,0.036825396825396824,1338.6427746943264,0.6644168185651212,71.0296413226613,0.09750376728598546,292.79861965637133,0.0,0.9781583003206997,0.0,1225331195,3.3953968378450874,gis,setup/conf/real_nonw.conf,66.60527435260542,1,0.0
1.8,0.001041418529102769,0,1,0.0,0.0,10,1.7899736265107076,simple-nash,0.9,0.65,4,0.001,5.0,0.08273979107312442,807.1897644643468,0.8193876279685421,69.37467308027226,0.1985622638684097,204.30132595844947,0.0,0.9781583003206997,0.0,-185612243,3.3953968378450874,gis,setup/conf/real_nonw.conf,51.498481133162265,1,0.0
1.8,0.001041418529102769,0,1,0.5,0.0,10,1.7899736265107076,simple-nash,0.9,0.65,4,0.001,5.0,0.0757137560252132,790.3189492877898,0.8102791027437961,67.19193675384555,0.21828908217202855,168.56904797193414,0.0,0.9781583003206997,0.0,82844372,3.3953968378450874,gis,setup/conf/real_nonw.conf,64.48694364728834,1,0.5
1.8,0.001041418529102769,0,1,0.0,0.0,10,1.7899736265107076,simple-nash,0.9,0.65,4,0.001,5.0,0.13982213438735178,332.87992272700075,1.4003891502271801,68.47204108771442,0.4323467140486583,59.46535449056687,0.0,0.9781583003206997,0.0,-2077603591,3.3953968378450874,gis,setup/conf/real_nonw.conf,57.04163519109557,1,0.0
1.8,0.001041418529102769,0,1,0.0,0.0,10,1.7899736265107076,simple-nash,0.9,0.65,4,0.001,5.0,0.1405873328950252,300.29210633550366,1.2072083726504552,69.18586368704541,0.45534931298296655,79.53774154091654,0.0,0.9781583003206997,0.0,723301126,3.3953968378450874,gis,setup/conf/real_nonw.conf,66.2617016813059,1,0.0
1.8,0.001041418529102769,0,1,0.0,0.0,10,1.7899736265107076,simple-nash,0.9,0.65,4,0.001,5.0,0.12412033779028854,280.4431932621808,1.1573629156915795,71.10308098557334,0.39187697750929484,2.5643752021871918E13,0.0,0.9781583003206997,0.0,-1670540133,3.3953968378450874,gis,setup/conf/real_nonw.conf,52.991067123376475,1,0.0
1.8,0.001041418529102769,0,1,0.0,0.0,10,1.7899736265107076,simple-nash,0.9,0.65,4,0.001,5.0,0.14862055933484505,8.733505894767472,1.1876650914430682,69.11348733847528,0.4269496167116969,1.82759263300005,0.0,0.9781583003206997,0.0,519368253,3.3953968378450874,gis,setup/conf/real_nonw.conf,64.96586615041835,1,0.0
1.8,0.001041418529102769,0,1,0.0,0.0,10,1.7899736265107076,simple-nash,0.9,0.65,4,0.001,5.0,0.0525030525030525,992.5756814570683,0.7823395114043693,70.05481423922656,0.15705123458513767,187.35358690943644,0.0,0.9781583003206997,0.0,919312097,3.3953968378450874,gis,setup/conf/real_nonw.conf,68.74258110331388,1,0.0
1.8,0.001041418529102769,0,1,0.5,0.0,10,1.7899736265107076,simple-nash,0.9,0.65,4,0.001,5.0,0.029852595069986373,1450.7063309047496,0.5056250274816043,67.73367961607495,0.0770487278062308,352.5316665178651,0.0,0.9781583003206997,0.0,933080834,3.3953968378450874,gis,setup/conf/real_nonw.conf,55.35085030789494,1,0.5
1.8,0.001041418529102769,0,1,0.0,0.0,10,1.7899736265107076,simple-nash,0.9,0.65,4,0.001,5.0,0.022333333333333334,1576.0598224518506,0.5636255746496109,69.12409367957783,0.05851305634509376,364.8620785553683,0.0,0.9781583003206997,0.0,1772942793,3.3953968378450874,gis,setup/conf/real_nonw.conf,59.83608066876776,1,0.0
1.8,0.0022458203689362556,0,1,0.5,0.0,10,1.0159650588899236,simple-nash,0.9,0.65,63,0.001,5.0,0.05026455026455026,1241.4373127716813,0.6040646712567345,58.48312112872927,0.10738394591064111,298.1657121529728,0.5,0.79201755053697,0.0,599480403,2.6924778597987205,gis,setup/conf/real_nonw.conf,45.74964979472636,1,0.5
1.8,0.0022458203689362556,0,1,0.0,0.0,10,1.0159650588899236,simple-nash,0.9,0.65,63,0.001,5.0,0.024350649350649352,1613.8742322393425,0.5105759687700265,55.67122024653432,0.047879391306943984,371.65300393767285,0.0,0.79201755053697,0.0,-390575305,2.6924778597987205,gis,setup/conf/real_nonw.conf,46.382855601226055,1,0.0
1.8,0.0022458203689362556,0,1,0.8333333333333334,0.0,10,1.0159650588899236,simple-nash,0.9,0.65,63,0.001,5.0,0.015007215007215007,1745.1079864145793,0.5624216705800111,55.79630415483197,0.03538275479513225,411.01011821382644,0.6666666666666666,0.79201755053697,0.0,-1741689394,2.6924778597987205,gis,setup/conf/real_nonw.conf,41.101361821326904,1,0.8333333333333334
1.8,0.0022458203689362556,0,1,0.375,0.0,10,1.0159650588899236,simple-nash,0.9,0.65,63,0.001,5.0,0.027126436781609198,1495.6514902717342,0.5811186452737609,58.455523120971144,0.06335478594770552,460.42225611497287,0.25,0.79201755053697,0.0,7986953,2.6924778597987205,gis,setup/conf/real_nonw.conf,57.27994035156118,1,0.375
1.8,0.0022458203689362556,0,1,0.25,0.0,10,1.0159650588899236,simple-nash,0.9,0.65,63,0.001,5.0,0.06673881673881674,1193.8903217950992,0.9499909291652707,57.92149626363265,0.1639353568689633,609.4292505735467,0.0,0.79201755053697,0.0,1227144544,2.6924778597987205,gis,setup/conf/real_nonw.conf,53.06780950343505,1,0.25
1.8,0.0022458203689362556,0,1,0.5,0.0,10,1.0159650588899236,simple-nash,0.9,0.65,63,0.001,5.0,0.01680911680911681,1694.4058123130674,0.6486611019620592,57.59455805746629,0.04119063029578212,424.35841744501806,0.0,0.79201755053697,0.0,-484696615,2.6924778597987205,gis,setup/conf/real_nonw.conf,50.8144047875633,1,0.5
1.8,0.0022458203689362556,0,1,0.5,0.0,10,1.0159650588899236,simple-nash,0.9,0.65,63,0.001,5.0,0.03188405797101449,1372.7677850244245,0.5931512387682081,55.71778434132363,0.07593123508381762,250.12273269908948,0.0,0.79201755053697,0.0,-1067798354,2.6924778597987205,gis,setup/conf/real_nonw.conf,60.77853610817159,1,0.5
1.8,0.0022458203689362556,0,1,0.3333333333333333,0.0,10,1.0159650588899236,simple-nash,0.9,0.65,63,0.001,5.0,0.03335633770416379,1430.3097452456166,0.632487818541582,56.878753427952496,0.08141697771927565,439.37797174191013,0.0,0.79201755053697,0.0,922157455,2.6924778597987205,gis,setup/conf/real_nonw.conf,50.19459367407494,1,0.3333333333333333
1.8,0.0022458203689362556,0,1,0.75,0.0,10,1.0159650588899236,simple-nash,0.9,0.65,63,0.001,5.0,0.02150997150997151,1642.2277371565497,0.6894122870261182,57.17276678622914,0.05099137169129798,540.9769780748978,0.5,0.79201755053697,0.0,2035754747,2.6924778597987205,gis,setup/conf/real_nonw.conf,58.31168929877778,1,0.75
1.8,0.0022458203689362556,0,1,0.0,0.0,10,1.0159650588899236,simple-nash,0.9,0.65,63,0.001,5.0,0.03590527119938885,1500.7129292226361,0.9633933943954096,54.03370731602752,0.08708741875093882,370.1634124589655,0.0,0.79201755053697,0.0,-1877052796,2.6924778597987205,gis,setup/conf/real_nonw.conf,41.756962183639004,1,0.0
1.8,0.0024405035427581953,0,1,0.0,0.0,10,1.2074986111653296,simple-nash,0.9,0.65,196,0.001,5.0,0.03988095238095238,1464.1970193108466,0.9199748328950977,51.79246372834689,0.09310251339569088,380.1381833203697,0.0,0.8025439892712709,0.0,2008201946,2.543266580602088,gis,setup/conf/real_nonw.conf,48.995916139043466,1,0.0
1.8,0.0024405035427581953,0,1,0.5,0.0,10,1.2074986111653296,simple-nash,0.9,0.65,196,0.001,5.0,0.10594668489405332,802.5701295391654,0.8763185293970045,52.005648079491586,0.24117546780033358,302.31288985469286,0.0,0.8025439892712709,0.0,1187040742,2.543266580602088,gis,setup/conf/real_nonw.conf,36.97519559570742,1,0.5
1.8,0.0024405035427581953,0,1,0.5,0.0,10,1.2074986111653296,simple-nash,0.9,0.65,196,0.001,5.0,0.11413043478260869,624.0829737772605,0.9731711034485006,52.91873957269802,0.2638819325890247,132.7995438553026,0.3333333333333333,0.8025439892712709,0.0,-1838910913,2.543266580602088,gis,setup/conf/real_nonw.conf,56.156648079572925,1,0.5
1.8,0.0024405035427581953,0,1,0.5,0.0,10,1.2074986111653296,simple-nash,0.9,0.65,196,0.001,5.0,0.049116809116809115,1137.1180167155549,0.562022629455967,54.21271260066049,0.11040402644983821,278.86831614877497,0.0,0.8025439892712709,0.0,-736509908,2.543266580602088,gis,setup/conf/real_nonw.conf,42.278254139940294,1,0.5
1.8,0.0024405035427581953,0,1,0.5,0.0,10,1.2074986111653296,simple-nash,0.9,0.65,196,0.001,5.0,0.018367821436875147,1677.0437383784529,0.6526395957745136,54.73572021984857,0.04138614885142773,527.7376354261397,0.0,0.8025439892712709,0.0,-907115258,2.543266580602088,gis,setup/conf/real_nonw.conf,42.213175614737395,1,0.5
1.8,0.0024405035427581953,0,1,0.8333333333333334,0.0,10,1.2074986111653296,simple-nash,0.9,0.65,196,0.001,5.0,0.020647773279352227,1708.52128752143,0.5084137481542012,52.73741553850383,0.042595663717491725,409.35454215559486,0.6666666666666666,0.8025439892712709,0.0,-521530867,2.543266580602088,gis,setup/conf/real_nonw.conf,42.4042483365475,1,0.8333333333333334
1.8,0.0024405035427581953,0,1,0.0,0.0,10,1.2074986111653296,simple-nash,0.9,0.65,196,0.001,5.0,0.04360902255639098,1486.611907383504,0.6059416120890161,52.117418607696536,0.08374461077496069,350.90165826553056,0.0,0.8025439892712709,0.0,-943962878,2.543266580602088,gis,setup/conf/real_nonw.conf,41.040256422690106,1,0.0
1.8,0.0024405035427581953,0,1,0.6666666666666666,0.0,10,1.2074986111653296,simple-nash,0.9,0.65,196,0.001,5.0,0.012001811594202898,1790.3984363712707,0.4714045207910317,53.69482514892946,0.026286983228944506,447.2205775394815,0.3333333333333333,0.8025439892712709,0.0,-1458988635,2.543266580602088,gis,setup/conf/real_nonw.conf,39.736516800943676,1,0.6666666666666666
1.8,0.0024405035427581953,0,1,0.0,0.0,10,1.2074986111653296,simple-nash,0.9,0.65,196,0.001,5.0,0.03985507246376811,1393.8185266012767,0.5858144916093302,53.60900818440965,0.08372395848381896,340.9820576154592,0.0,0.8025439892712709,0.0,1969699500,2.543266580602088,gis,setup/conf/real_nonw.conf,51.90893119926693,1,0.0
1.8,0.0024405035427581953,0,1,0.8333333333333334,0.0,10,1.2074986111653296,simple-nash,0.9,0.65,196,0.001,5.0,0.01368421052631579,1718.0571208992749,0.5077182070575939,51.56241294549353,0.031238934285637735,409.78233668981545,0.6666666666666666,0.8025439892712709,0.0,-1208127813,2.543266580602088,gis,setup/conf/real_nonw.conf,38.88701389430045,1,0.8333333333333334
1.8,0.004788531855206325,0,1,0.1283739789863596,0.0,10,2.2161240414660437,discrete-choices,0.9,0.65,18,0.001,5.0,0.011851851851851851,1772.2640306888122,0.4799280658601816,55.66228494275424,0.026382927295972313,417.52343605610025,0.0,0.8982670795407818,0.0,433571511,2.711532191115743,gis,setup/conf/real_nonw.conf,45.79182324899757,1,0.0
1.8,0.004788531855206325,0,1,0.12837397898635963,0.0,10,2.2161240414660437,discrete-choices,0.9,0.65,18,0.001,5.0,0.042105263157894736,1440.9861031534963,0.8433561381252788,53.786559743492916,0.09243368995935407,365.41966490590676,0.0,0.8982670795407818,0.0,-964278404,2.711532191115743,gis,setup/conf/real_nonw.conf,40.65411146295422,1,0.0
1.8,0.004788531855206325,0,1,0.12837397898635972,0.0,10,2.2161240414660437,discrete-choices,0.9,0.65,18,0.001,5.0,0.02612085769980507,1552.5452538327374,0.6204757192910176,53.73182499819731,0.06068519051981469,349.26795017182934,0.0,0.8982670795407818,0.0,998022163,2.711532191115743,gis,setup/conf/real_nonw.conf,35.51825068161999,1,0.0
1.8,0.004788531855206325,0,1,0.12837397898635966,0.0,10,2.2161240414660437,discrete-choices,0.9,0.65,18,0.001,5.0,0.06428571428571428,1088.4697602495567,0.5573180015799322,55.89722431054922,0.11557976312200359,273.92293405199126,0.0,0.8982670795407818,0.0,-1148140687,2.711532191115743,gis,setup/conf/real_nonw.conf,44.4291174452877,1,0.5
1.8,0.004788531855206325,0,1,0.0,0.0,10,2.2161240414660437,discrete-choices,0.9,0.65,18,0.001,5.0,0.024154589371980676,1592.0065811945994,0.5041242656042771,55.18145417174231,0.049992991743489625,396.632801238418,0.0,0.8982670795407818,0.0,89705502,2.711532191115743,gis,setup/conf/real_nonw.conf,46.58968373178351,1,0.0
1.8,0.004788531855206325,0,1,0.0,0.0,10,2.2161240414660437,discrete-choices,0.9,0.65,18,0.001,5.0,0.10497835497835498,671.1144316974813,0.7857569601004583,56.20863590914911,0.24271136407436442,164.31208224992116,0.0,0.8982670795407818,0.0,256381014,2.711532191115743,gis,setup/conf/real_nonw.conf,38.90935290428033,1,0.0
1.8,0.004788531855206325,0,1,0.12837397898635958,0.0,10,2.2161240414660437,discrete-choices,0.9,0.65,18,0.001,5.0,0.018759018759018756,1710.1924177150222,0.6186759495493241,57.757531102117404,0.04267090315334972,494.4377633806435,0.0,0.8982670795407818,0.0,-712649051,2.711532191115743,gis,setup/conf/real_nonw.conf,45.51017821955008,1,0.0
1.8,0.004788531855206325,0,1,0.12837397898635972,0.0,10,2.2161240414660437,discrete-choices,0.9,0.65,18,0.001,5.0,0.02195225916453538,1658.2159931238277,0.536504562568194,57.987756011857364,0.04596684590217587,473.80646852841153,0.0,0.8982670795407818,0.0,-298805377,2.711532191115743,gis,setup/conf/real_nonw.conf,40.97955573691201,1,0.0
1.8,0.004788531855206325,0,1,0.12837397898635983,0.0,10,2.2161240414660437,discrete-choices,0.9,0.65,18,0.001,5.0,0.0686456400742115,985.042930999053,0.7418284790233802,54.970747387508816,0.16172865142030468,196.9116640279756,0.0,0.8982670795407818,0.0,-1127165296,2.711532191115743,gis,setup/conf/real_nonw.conf,43.12883388329238,1,0.0
1.8,0.004788531855206325,0,1,0.0,0.0,10,2.2161240414660437,discrete-choices,0.9,0.65,18,0.001,5.0,0.03609022556390977,1560.5389743495257,0.5801317782542721,56.74687318031667,0.06790814515432317,401.7582108064079,0.0,0.8982670795407818,0.0,-1948749828,2.711532191115743,gis,setup/conf/real_nonw.conf,41.66559413402072,1,0.0
1.8,0.003312422918474185,0,1,0.20999274152811512,0.0,10,2.737143672243204,discrete-choices,0.9,0.65,101,0.001,5.0,0.03355263157894737,1486.3362396377872,0.6278555186286345,45.01354857280526,0.07006555587315118,361.12267473869235,0.0,0.6877102395514566,0.0,1700609544,2.052244861513365,gis,setup/conf/real_nonw.conf,35.69015956834339,1,0.0
1.8,0.003312422918474185,0,1,0.20999274152811506,0.0,10,2.737143672243204,discrete-choices,0.9,0.65,101,0.001,5.0,0.08007246376811594,996.6233125563341,0.5285534096062293,43.39970240969623,0.11089409371714146,273.9799371660976,0.0,0.6877102395514566,0.0,451692796,2.052244861513365,gis,setup/conf/real_nonw.conf,44.6704408723297,1,0.25
1.8,0.003312422918474185,0,1,0.2099927415281149,0.0,10,2.737143672243204,discrete-choices,0.9,0.65,101,0.001,5.0,0.03430769230769231,1507.5249055651925,0.5160305711424262,44.77831977940559,0.06186794545064585,490.78461260488524,0.0,0.6877102395514566,0.0,-1144466366,2.052244861513365,gis,setup/conf/real_nonw.conf,35.82216172679515,1,0.25
1.8,0.003312422918474185,0,1,0.2099927415281144,0.0,10,2.737143672243204,discrete-choices,0.9,0.65,101,0.001,5.0,0.004738015607580825,1922.6500384156936,0.38078582779765147,44.52370742252857,0.01000904433481155,528.7062019439121,0.0,0.6877102395514566,0.0,1197985134,2.052244861513365,gis,setup/conf/real_nonw.conf,33.90855626796094,1,0.0
1.8,0.003312422918474185,0,1,0.20999274152811478,0.0,10,2.737143672243204,discrete-choices,0.9,0.65,101,0.001,5.0,0.010654936461388074,1814.8934173847638,0.42372453599415194,46.9179590313923,0.019629269076188588,519.7434942699156,0.0,0.6877102395514566,0.0,-620463631,2.052244861513365,gis,setup/conf/real_nonw.conf,49.08628493274523,1,0.0625
1.8,0.003312422918474185,0,1,0.20999274152811484,0.0,10,2.737143672243204,discrete-choices,0.9,0.65,101,0.001,5.0,0.016044384465437097,1729.086956612767,0.4799644893269298,44.00665806949484,0.029553927222038635,505.8140830122038,0.0,0.6877102395514566,0.0,1241784011,2.052244861513365,gis,setup/conf/real_nonw.conf,38.61037503357952,1,0.16666666666666666
1.8,0.003312422918474185,0,1,0.20999274152811434,0.0,10,2.737143672243204,discrete-choices,0.9,0.65,101,0.001,5.0,0.013645224171539962,1763.917057731066,0.4058020670602132,43.40525599940065,0.02520918867772106,561.2426799801859,0.0,0.6877102395514566,0.0,1677888407,2.052244861513365,gis,setup/conf/real_nonw.conf,30.810997264303246,1,0.3
