betaDC,collCost,evolveLanduse,evolveNetwork,expcollab,failed,finalTime,game,gametype,gammaCDA,gammaCDE,id,lambdaAcc,networkSpeed,nwBetweenness,nwCloseness,nwDiameter,nwLength,nwPathLength,nwRelativeSpeed,realcollab,regionalProba,relocationRate,replication,roadLength,setupType,synthConfFile,targetDistance,targetNetwork,wantedcollab
1.8,8.652439110524792E-5,1,1,0.4913484244690759,0.0,10,2.041179137360589,discrete-choices,0.9,0.65,1890,0.001,5.0,0.017292490118577076,1725.027075784292,0.6219839426919723,45.00125474925421,0.03461705615852416,473.0340246587794,0.0,0.8502503383289837,1.0,1145442963,2.0194263109828117,gis,setup/conf/real_nonw.conf,47.19335579708979,1,0.5
1.8,8.652439110524792E-5,1,1,0.4913484244690759,0.0,10,2.041179137360589,discrete-choices,0.9,0.65,1890,0.001,5.0,0.03537414965986395,1617.6163840897061,0.9264265956890345,41.74622466165199,0.06792601838055716,414.5323761669686,0.0,0.8502503383289837,1.0,-1136065183,2.0194263109828117,gis,setup/conf/real_nonw.conf,35.72712137015731,1,0.25
1.8,8.652439110524792E-5,1,1,0.4913484244690742,0.0,10,2.041179137360589,discrete-choices,0.9,0.65,1890,0.001,5.0,0.03184523809523809,1521.1719103058003,0.48619508313659743,44.572413418221025,0.05607288084557522,400.7444041476074,0.0,0.8502503383289837,1.0,-1201840504,2.0194263109828117,gis,setup/conf/real_nonw.conf,41.99992333022949,1,0.25
1.8,8.652439110524792E-5,1,1,0.49134842446907273,0.0,10,2.041179137360589,discrete-choices,0.9,0.65,1890,0.001,5.0,0.016832579185520363,1751.6041453940759,0.43686159395185986,45.50162013579785,0.02811388245435036,553.1127483947196,0.0,0.8502503383289837,1.0,1583238186,2.0194263109828117,gis,setup/conf/real_nonw.conf,35.16569455159948,1,0.0
1.8,8.652439110524792E-5,1,1,0.49134842446907484,0.0,10,2.041179137360589,discrete-choices,0.9,0.65,1890,0.001,5.0,0.017857142857142856,1692.502179828275,0.48979633776191,44.82987543854121,0.03483520466373471,415.3516831034587,0.0,0.8502503383289837,1.0,2087322525,2.0194263109828117,gis,setup/conf/real_nonw.conf,35.24240890386909,1,0.5
1.8,0.001753973784808129,1,1,0.0,0.0,10,1.510873239496358,simple-nash,0.9,0.65,1893,0.001,5.0,0.08696018893387314,7.5025671112812455,0.9817814680913258,100.37041620806016,0.3629816265738093,1.4275032000647192,0.0,0.9779502209260874,1.0,-1634304056,4.911350745856401,gis,setup/conf/real_nonw.conf,80.86218310172421,1,0.0
1.8,0.0018198336618355324,1,1,0.3333333333333333,0.0,10,1.450877544759597,simple-nash,0.9,0.65,1894,0.001,5.0,0.012895486579697106,1764.0007172028434,0.48624440035947536,55.336024915191075,0.029304616510374956,686.4573302777713,0.0,0.8575099876685952,1.0,-912246714,2.638248231898329,gis,setup/conf/real_nonw.conf,59.020269928601735,1,0.3333333333333333
1.8,0.0018198336618355324,1,1,0.25,0.0,10,1.450877544759597,simple-nash,0.9,0.65,1894,0.001,5.0,0.012539184952978056,1740.9372304314509,0.38206152263577703,53.333206605929426,0.02421891446232687,865.1313272989216,0.0,0.8575099876685952,1.0,1301697188,2.638248231898329,gis,setup/conf/real_nonw.conf,38.4824063325951,1,0.25
1.8,0.0018198336618355324,1,1,0.25,0.0,10,1.450877544759597,simple-nash,0.9,0.65,1894,0.001,5.0,0.03705533596837945,1541.4331506325805,0.8400338149910818,52.149832030830005,0.07743003322849522,351.0570678594213,0.0,0.8575099876685952,1.0,-545269797,2.638248231898329,gis,setup/conf/real_nonw.conf,44.71849025767339,1,0.25
1.8,0.0018198336618355324,1,1,0.0,0.0,10,1.450877544759597,simple-nash,0.9,0.65,1894,0.001,5.0,0.008991008991008992,1849.9667268076555,0.4823658204877894,53.12287208757952,0.019051149735107173,450.5336508373693,0.0,0.8575099876685952,1.0,976832638,2.638248231898329,gis,setup/conf/real_nonw.conf,49.46010904367702,1,0.0
1.8,0.0018198336618355324,1,1,0.0,0.0,10,1.450877544759597,simple-nash,0.9,0.65,1894,0.001,5.0,0.018719806763285024,1658.0496693992238,0.4086864738024162,52.63379074222479,0.03778537574288348,421.58346742656147,0.0,0.8575099876685952,1.0,-1257999283,2.638248231898329,gis,setup/conf/real_nonw.conf,49.12882373416979,1,0.0
1.8,6.736270033980135E-4,1,1,0.7,0.0,10,1.6073924707080238,simple-nash,0.9,0.65,1885,0.001,5.0,0.04692028985507246,1320.3602441988219,0.8545292790019617,46.35645876120548,0.09349673846579526,426.61156441907536,0.6,0.6409188977797806,1.0,-2126499464,2.145893377592477,gis,setup/conf/real_nonw.conf,44.779281221587944,1,0.7
1.8,6.736270033980135E-4,1,1,0.875,0.0,10,1.6073924707080238,simple-nash,0.9,0.65,1885,0.001,5.0,0.013919413919413919,1789.9475046382559,0.49761171402057963,46.35217866550335,0.026452723406919003,443.18443656894914,0.75,0.6409188977797806,1.0,-1192406454,2.145893377592477,gis,setup/conf/real_nonw.conf,34.39072108316747,1,0.875
1.8,6.736270033980135E-4,1,1,0.3333333333333333,0.0,10,1.6073924707080238,simple-nash,0.9,0.65,1885,0.001,5.0,0.005776831863788385,1901.023029065945,0.42318838266966935,47.12488724721215,0.012608629571209349,530.6041380380236,0.0,0.6409188977797806,1.0,1889403578,2.145893377592477,gis,setup/conf/real_nonw.conf,36.521073115578936,1,0.3333333333333333
1.8,0.004826938427746747,1,1,0.5,0.0,10,1.4256138410193628,simple-nash,0.9,0.65,1878,0.001,5.0,0.049342105263157895,1360.1118317212254,0.9917337476885685,50.084152417075366,0.12240697418490012,374.8896448668395,0.3333333333333333,0.35190138605507465,1.0,2020953854,2.3243658113236663,gis,setup/conf/real_nonw.conf,46.09967073107962,1,0.5
1.8,0.004826938427746747,1,1,0.4,0.0,10,1.4256138410193628,simple-nash,0.9,0.65,1878,0.001,5.0,0.018127705627705628,1710.132066618289,0.7674163617256624,47.8661110968843,0.039690450027787635,417.49346094106494,0.2,0.35190138605507465,1.0,905026492,2.3243658113236663,gis,setup/conf/real_nonw.conf,44.49781724628548,1,0.4
1.8,8.652439110524792E-5,1,1,0.49134842446907556,0.0,10,2.041179137360589,discrete-choices,0.9,0.65,1890,0.001,5.0,0.009420289855072464,1834.4117757710726,0.3388848118210608,45.88006678205731,0.01739173121261983,555.6778660502883,0.5,0.8502503383289837,1.0,-338679157,2.0194263109828117,gis,setup/conf/real_nonw.conf,36.88530082388408,1,0.5
1.8,8.652439110524792E-5,1,1,0.4913484244690699,0.0,10,2.041179137360589,discrete-choices,0.9,0.65,1890,0.001,5.0,0.07559523809523809,1234.0036686330936,0.6617860998950558,44.46323023041887,0.12768439458668865,303.7535578142026,1.0,0.8502503383289837,1.0,1669777568,2.0194263109828117,gis,setup/conf/real_nonw.conf,36.654058961397986,1,1.0
1.8,8.652439110524792E-5,1,1,0.49134842446907745,0.0,10,2.041179137360589,discrete-choices,0.9,0.65,1890,0.001,5.0,0.011403508771929824,1814.1108933784715,0.36433238028126946,41.720592001854115,0.018955405775633982,505.69925255967206,1.0,0.8502503383289837,1.0,287975295,2.0194263109828117,gis,setup/conf/real_nonw.conf,30.207399866156177,1,1.0
1.8,0.0018486114415845285,1,1,0.5,0.0,10,1.7289895025926247,simple-nash,0.9,0.65,1899,0.001,5.0,0.09543405839702136,547.7510038635337,1.052307109259447,85.07464926082058,0.32254534384271816,113.32984439795757,0.0,0.9373094231477639,1.0,-320546815,4.171482213345744,gis,setup/conf/real_nonw.conf,80.8642822810137,1,0.5
1.8,0.0018486114415845285,1,1,0.0,0.0,10,1.7289895025926247,simple-nash,0.9,0.65,1899,0.001,5.0,0.07272030651340997,739.7414966537848,0.6816967695167757,84.17527092841875,0.21215369717081062,267.6260928149535,0.0,0.9373094231477639,1.0,1854035670,4.171482213345744,gis,setup/conf/real_nonw.conf,80.89268813225975,1,0.0
1.8,0.0018486114415845285,1,1,0.0,0.0,10,1.7289895025926247,simple-nash,0.9,0.65,1899,0.001,5.0,0.04894179894179894,1063.834403912481,0.7890724044011587,82.74579857151832,0.1551767650612085,255.31983715817876,0.0,0.9373094231477639,1.0,1126366000,4.171482213345744,gis,setup/conf/real_nonw.conf,68.95632527698169,1,0.0
1.8,0.0018198336618355324,1,1,0.75,0.0,10,1.450877544759597,simple-nash,0.9,0.65,1894,0.001,5.0,0.03811594202898551,1332.0851585177268,0.5500190403168296,51.3937136401275,0.07822560457233162,378.6297576473841,0.5,0.8575099876685952,1.0,1901779364,2.638248231898329,gis,setup/conf/real_nonw.conf,63.56386165106548,1,0.75
1.8,0.0018198336618355324,1,1,0.5,0.0,10,1.450877544759597,simple-nash,0.9,0.65,1894,0.001,5.0,0.058829101932550205,1042.1219683265188,0.712909857110335,52.78298977880982,0.14168804905059473,5.886780091630267E15,0.0,0.8575099876685952,1.0,694579293,2.638248231898329,gis,setup/conf/real_nonw.conf,40.29517405194138,1,0.5
1.8,0.00353161071078328,1,1,0.5,0.0,10,1.7286138890512617,simple-nash,0.9,0.65,1895,0.001,5.0,0.0444991789819376,1285.464647668433,0.7473005930944082,59.42990771831716,0.106516246938333,362.83773314933524,0.125,0.41324707803655664,1.0,1160087830,3.0999643429544204,gis,setup/conf/real_nonw.conf,50.51700148115424,1,0.5
1.8,1.4561504173832003E-4,1,1,0.4854426112080428,0.0,10,2.81979864395526,discrete-choices,0.9,0.65,1898,0.001,5.0,0.06008064516129032,960.9825586523455,1.1139356598711605,78.47330261394639,0.18989910194045875,229.58682086520488,0.3333333333333333,0.6010005455545492,1.0,1398345768,3.6658735066160295,gis,setup/conf/real_nonw.conf,68.64008116377369,1,0.3333333333333333
1.8,1.4561504173832003E-4,1,1,0.48544261120804366,0.0,10,2.81979864395526,discrete-choices,0.9,0.65,1898,0.001,5.0,0.0452991452991453,1399.761144031632,1.1015526148124122,82.105776799966,0.14720372297668396,303.9300929586346,0.3333333333333333,0.6010005455545492,1.0,-1201099593,3.6658735066160295,gis,setup/conf/real_nonw.conf,71.48533779407298,1,0.4166666666666667
1.8,1.4561504173832003E-4,1,1,0.48544261120804194,0.0,10,2.81979864395526,discrete-choices,0.9,0.65,1898,0.001,5.0,0.04610215053763441,1192.6725272765968,0.9895487538646867,77.41214662622606,0.17386799292414926,236.6342244126361,0.3333333333333333,0.6010005455545492,1.0,-1545275581,3.6658735066160295,gis,setup/conf/real_nonw.conf,88.86090357017169,1,0.5
1.8,0.0012491010017252314,1,1,0.37762517969151305,0.0,10,2.4922428971362587,discrete-choices,0.9,0.65,1871,0.001,5.0,0.05967078189300412,1004.4335456645485,0.7512642450109982,59.99898929718384,0.161335870394145,238.90093485292812,0.0,0.7443377421666405,1.0,1411125106,2.8019212847690613,gis,setup/conf/real_nonw.conf,57.66423736920867,1,0.3
1.8,0.0012491010017252314,1,1,0.37762517969151355,0.0,10,2.4922428971362587,discrete-choices,0.9,0.65,1871,0.001,5.0,0.09702674173117523,529.3350341124308,0.774883288396417,60.46089289311396,0.22851114861828917,135.9305223735888,0.0,0.7443377421666405,1.0,149522863,2.8019212847690613,gis,setup/conf/real_nonw.conf,69.46807005645604,1,0.0
1.8,0.0012491010017252314,1,1,0.3776251796915156,0.0,10,2.4922428971362587,discrete-choices,0.9,0.65,1871,0.001,5.0,0.03920770587437254,1433.7951628861233,0.9803093911584183,58.910591951821665,0.1038879344009219,676.626780820309,0.0,0.7443377421666405,1.0,1387211733,2.8019212847690613,gis,setup/conf/real_nonw.conf,59.248054961682854,1,0.16666666666666666
1.8,0.0027635655319871045,1,1,0.24872456683725086,0.0,10,2.5429944416770884,discrete-choices,0.9,0.65,1883,0.001,5.0,0.010728982951205173,1824.1244507418999,0.4464960781947032,54.81566372070461,0.021428816284128526,578.1443511154376,0.2,0.6294505199222618,1.0,-290644636,2.6110142190371377,gis,setup/conf/real_nonw.conf,51.32688249923299,1,0.2
1.8,0.0027635655319871045,1,1,0.2487245668372489,0.0,10,2.5429944416770884,discrete-choices,0.9,0.65,1883,0.001,5.0,0.024923076923076923,1563.9492770711274,0.7691426484708592,55.63862446211684,0.0589023725316647,486.6152909549827,0.0,0.6294505199222618,1.0,2055645855,2.6110142190371377,gis,setup/conf/real_nonw.conf,55.40623816381529,1,0.0
1.8,0.0027635655319871045,1,1,0.24872456683725042,0.0,10,2.5429944416770884,discrete-choices,0.9,0.65,1883,0.001,5.0,0.04504044274159216,1185.1331353384628,0.7706467586616514,54.78816101309515,0.0930351682782675,326.74621967039883,0.0,0.6294505199222618,1.0,905011444,2.6110142190371377,gis,setup/conf/real_nonw.conf,37.35383741519075,1,0.5
1.8,6.736270033980135E-4,1,1,0.625,0.0,10,1.6073924707080238,simple-nash,0.9,0.65,1885,0.001,5.0,0.011731188201776436,1816.104515562086,0.31116922411557135,44.04248010650568,0.015867762473731135,529.1914440615208,0.25,0.6409188977797806,1.0,-265057417,2.145893377592477,gis,setup/conf/real_nonw.conf,35.27191149282085,1,0.625
1.8,6.736270033980135E-4,1,1,0.75,0.0,10,1.6073924707080238,simple-nash,0.9,0.65,1885,0.001,5.0,0.005772005772005772,1902.4097019276503,0.299774318500456,44.15103481997386,0.011557229554086427,517.7883585681769,0.5,0.6409188977797806,1.0,-1309375669,2.145893377592477,gis,setup/conf/real_nonw.conf,35.07964358199207,1,0.75
1.8,6.736270033980135E-4,1,1,0.75,0.0,10,1.6073924707080238,simple-nash,0.9,0.65,1885,0.001,5.0,0.04793650793650794,1444.5440634055271,0.6324555320336759,44.828395731678455,0.07271177840583301,423.31283975490766,0.5,0.6409188977797806,1.0,-1131996039,2.145893377592477,gis,setup/conf/real_nonw.conf,45.19439623424756,1,0.75
1.8,0.0018486114415845285,1,1,1.0,0.0,10,1.7289895025926247,simple-nash,0.9,0.65,1899,0.001,5.0,0.12498418722327641,8.799048830025137,1.1176423268631335,86.90814888055586,0.4286175110372731,1.8258562695049907,1.0,0.9373094231477639,1.0,27925683,4.171482213345744,gis,setup/conf/real_nonw.conf,87.60010289063901,1,1.0
1.8,0.0018486114415845285,1,1,0.5,0.0,10,1.7289895025926247,simple-nash,0.9,0.65,1899,0.001,5.0,0.09080741953082379,7.431401468986738,0.8659125541570007,87.13707714784447,0.35930217931215036,1.6603624476660885,0.0,0.9373094231477639,1.0,-332693439,4.171482213345744,gis,setup/conf/real_nonw.conf,88.23361683218671,1,0.5
1.8,0.0018486114415845285,1,1,1.0,0.0,10,1.7289895025926247,simple-nash,0.9,0.65,1899,0.001,5.0,0.11541582150101419,7.956994284084896,0.8502507181749829,83.54356300231647,0.38803066318200197,1.5139312748801068,1.0,0.9373094231477639,1.0,-125585620,4.171482213345744,gis,setup/conf/real_nonw.conf,86.68017652737605,1,1.0
1.8,0.002180397298466764,1,1,0.2948052744427065,0.0,10,2.039033271341358,discrete-choices,0.9,0.65,1876,0.001,5.0,0.02846153846153846,1557.7397167520855,0.6175240612639864,55.133078242926146,0.06216434034579978,353.40792336236575,0.2,0.5596327406852952,1.0,1438810793,2.495753088329168,gis,setup/conf/real_nonw.conf,49.45506225623278,1,0.4
1.8,0.002180397298466764,1,1,0.2948052744427068,0.0,10,2.039033271341358,discrete-choices,0.9,0.65,1876,0.001,5.0,0.010196431249062828,1798.8046437441062,0.4084452579262048,54.636963055154,0.02367853959488161,457.80641330671676,0.25,0.5596327406852952,1.0,1161009907,2.495753088329168,gis,setup/conf/real_nonw.conf,47.99414563348332,1,0.25
1.8,0.002180397298466764,1,1,0.29480527444270643,0.0,10,2.039033271341358,discrete-choices,0.9,0.65,1876,0.001,5.0,0.025666666666666667,1548.9409846435206,0.5781484373750319,50.16590773054206,0.06018568744451179,308.2649878604911,0.5,0.5596327406852952,1.0,-1904338900,2.495753088329168,gis,setup/conf/real_nonw.conf,57.588169508694506,1,0.75
1.8,1.4561504173832003E-4,1,1,0.4854426112080425,0.0,10,2.81979864395526,discrete-choices,0.9,0.65,1898,0.001,5.0,0.035416666666666666,1311.1329030984175,0.8302191822968368,78.53051334271014,0.10251533235291968,286.20126718994896,0.0,0.6010005455545492,1.0,1608388790,3.6658735066160295,gis,setup/conf/real_nonw.conf,67.37217908950517,1,0.375
1.8,1.4561504173832003E-4,1,1,0.4854426112080438,0.0,10,2.81979864395526,discrete-choices,0.9,0.65,1898,0.001,5.0,0.13505747126436782,9.397541096321426,1.172412664651315,77.43347654190521,0.4582803472888369,2.057723518100239,0.0,0.6010005455545492,1.0,-1461971509,3.6658735066160295,gis,setup/conf/real_nonw.conf,80.05201274305456,1,0.5
1.8,1.4561504173832003E-4,1,1,0.4854426112080453,0.0,10,2.81979864395526,discrete-choices,0.9,0.65,1898,0.001,5.0,0.06881720430107527,922.5151642419447,0.7850952223404185,78.25394374892616,0.20619182623422008,220.27406310413818,0.0,0.6010005455545492,1.0,1161686922,3.6658735066160295,gis,setup/conf/real_nonw.conf,69.39070165974314,1,0.2
1.8,2.029937220653322E-5,1,1,0.49797007393214465,0.0,10,2.523468326062205,discrete-choices,0.9,0.65,1892,0.001,5.0,0.03182603686635945,1382.1974693161937,0.7820992729721779,82.3992144219201,0.12216884248535781,344.19158149529403,0.0,0.7745768688081318,1.0,594940970,3.8311644260092246,gis,setup/conf/real_nonw.conf,63.84517159753293,1,0.25
1.8,2.029937220653322E-5,1,1,0.49797007393214077,0.0,10,2.523468326062205,discrete-choices,0.9,0.65,1892,0.001,5.0,0.07163218390804597,1036.4937303926924,1.0170322377401855,76.96656354105727,0.2008100288285441,224.76084951437213,0.25,0.7745768688081318,1.0,1355466605,3.8311644260092246,gis,setup/conf/real_nonw.conf,79.57778813018645,1,0.375
1.8,2.029937220653322E-5,1,1,0.49797007393214043,0.0,10,2.523468326062205,discrete-choices,0.9,0.65,1892,0.001,5.0,0.1239001189060642,273.27125795411706,1.2833841462942814,77.24677100920849,0.45277882317708645,107.66338048014475,0.0,0.7745768688081318,1.0,496398936,3.8311644260092246,gis,setup/conf/real_nonw.conf,82.07786927707063,1,0.5
1.8,0.0017632568936589816,1,1,0.75,0.0,10,1.5381410726448381,simple-nash,0.9,0.65,1889,0.001,5.0,0.15696649029982365,9.742039855631264,1.072606324469136,72.91192466290344,0.4762532060399542,2.0436632486183264,0.5,0.8076832556517538,1.0,-1881761036,3.6007769926810522,gis,setup/conf/real_nonw.conf,70.02058951293803,1,0.75
1.8,0.0017632568936589816,1,1,0.25,0.0,10,1.5381410726448381,simple-nash,0.9,0.65,1889,0.001,5.0,0.08313172043010753,700.9814402853258,0.8809060251718325,72.10567026761284,0.23956851005018348,131.0674768684169,0.0,0.8076832556517538,1.0,-1211948376,3.6007769926810522,gis,setup/conf/real_nonw.conf,70.36029728950092,1,0.25
1.8,0.0017632568936589816,1,1,0.0,0.0,10,1.5381410726448381,simple-nash,0.9,0.65,1889,0.001,5.0,0.13909238909238908,9.697660486220784,1.1605099993531238,73.35877867578324,0.4747348724851066,2.2304814259976666,0.0,0.8076832556517538,1.0,-10225839,3.6007769926810522,gis,setup/conf/real_nonw.conf,75.65184655035519,1,0.0
1.8,0.0023502367646128443,1,1,0.28088121284117284,0.0,10,2.7697383474450117,discrete-choices,0.9,0.65,1888,0.001,5.0,0.00759513291482601,1853.9042702840652,0.5342791562632263,78.19006208870373,0.02435965858439174,437.4144721612026,0.16666666666666666,0.5430077141119196,1.0,1125980894,3.756731486279543,gis,setup/conf/real_nonw.conf,55.80685453355113,1,0.4166666666666667
1.8,0.0023502367646128443,1,1,0.28088121284117207,0.0,10,2.7697383474450117,discrete-choices,0.9,0.65,1888,0.001,5.0,0.02838089330024814,1493.512309441645,0.9224337745832265,77.73977440674535,0.0953243383582317,343.03094537693306,0.0,0.5430077141119196,1.0,1835488060,3.756731486279543,gis,setup/conf/real_nonw.conf,79.5792880416872,1,0.125
1.8,0.0023502367646128443,1,1,0.28088121284117307,0.0,10,2.7697383474450117,discrete-choices,0.9,0.65,1888,0.001,5.0,0.1146360153256705,271.18144360229184,0.9983964616072766,75.50642933977632,0.35086696803249184,50.89937743515786,0.0,0.5430077141119196,1.0,1480132689,3.756731486279543,gis,setup/conf/real_nonw.conf,83.6084870282826,1,0.0
1.8,0.004554149859422543,1,1,0.13923481206352417,0.0,10,2.513695061564129,discrete-choices,0.9,0.65,3490,0.001,5.0,0.07891342583545047,234.8666816717619,0.8515595765310576,98.79779226958337,0.3049234467218037,45.6916842608494,0.0,0.8672793501931295,1.0,-1484754535,4.843791213557152,gis,setup/conf/real_nonw.conf,95.47357992331789,1,0.0
1.8,0.004554149859422543,1,1,0.1392348120635243,0.0,10,2.513695061564129,discrete-choices,0.9,0.65,3490,0.001,5.0,0.052427388067526476,943.53251055134,1.1170603855735362,98.6164643488722,0.193585345919672,223.72940913404597,0.0,0.8672793501931295,1.0,-1466867842,4.843791213557152,gis,setup/conf/real_nonw.conf,86.5355771684872,1,0.25
1.8,0.0032812994849994487,1,1,0.21206549688515985,0.0,10,2.080237038512137,discrete-choices,0.9,0.65,3487,0.001,5.0,0.007168458781362007,1859.0660874834894,0.3639438974654443,66.92334850404829,0.020821927262434974,533.157054789434,0.125,0.5498208399077352,1.0,-140503803,3.050361692015177,gis,setup/conf/real_nonw.conf,44.026050651079224,1,0.3125
1.8,0.0032812994849994487,1,1,0.21206549688515958,0.0,10,2.080237038512137,discrete-choices,0.9,0.65,3487,0.001,5.0,0.038320707070707075,1264.167576663297,0.6670379375679855,62.97282943207912,0.09208942487987919,272.91967819033454,0.0,0.5498208399077352,1.0,401874597,3.050361692015177,gis,setup/conf/real_nonw.conf,57.11206661494173,1,0.375
1.8,0.0032812994849994487,1,1,0.21206549688515933,0.0,10,2.080237038512137,discrete-choices,0.9,0.65,3487,0.001,5.0,0.018461538461538463,1657.903227521592,0.5983657096127419,64.22639991907536,0.049710723953723106,355.0206486701368,0.0,0.5498208399077352,1.0,-340422540,3.050361692015177,gis,setup/conf/real_nonw.conf,49.52024033255922,1,0.0
1.8,0.003562265091615507,1,1,0.5,0.0,10,1.7693512799844915,simple-nash,0.9,0.65,1879,0.001,5.0,0.034202188940092165,1357.4387128384562,0.8802841138997157,87.52568420699731,0.12705764426398666,242.00883798066826,0.3333333333333333,0.4040916788761046,1.0,2066696207,4.2497566559348865,gis,setup/conf/real_nonw.conf,70.8660171643882,1,0.5
1.8,0.003562265091615507,1,1,0.625,0.0,10,1.7693512799844915,simple-nash,0.9,0.65,1879,0.001,5.0,0.09458218549127641,462.14518740899524,0.8714900582588568,88.73383642367675,0.34251998048309074,88.44052958889449,0.25,0.4040916788761046,1.0,1258095545,4.2497566559348865,gis,setup/conf/real_nonw.conf,82.93181880820943,1,0.625
1.8,0.003928434575790481,1,1,0.17202062954682673,0.0,10,2.549517601268481,discrete-choices,0.9,0.65,1887,0.001,5.0,0.025339366515837104,1476.0210017516642,0.7393528010504324,82.63527937916956,0.08235620597348635,342.1371454247348,0.0,0.3608606477747974,1.0,766508160,3.8172592309830917,gis,setup/conf/real_nonw.conf,84.23939124922165,1,0.16666666666666666
1.8,0.0023502367646128443,1,1,0.2808812128411723,0.0,10,2.7697383474450117,discrete-choices,0.9,0.65,1888,0.001,5.0,0.045657568238213396,1274.340751093715,0.9807000126159703,79.38476237032609,0.13994854205989182,6.335974710968658E11,0.0,0.5430077141119196,1.0,-1743656758,3.756731486279543,gis,setup/conf/real_nonw.conf,59.02157891642704,1,0.375
1.8,0.0023502367646128443,1,1,0.28088121284117307,0.0,10,2.7697383474450117,discrete-choices,0.9,0.65,1888,0.001,5.0,0.05418019480519481,1132.8329337181615,0.7012954920008583,76.76461911272897,0.14683472087750074,264.64869427277887,0.0,0.5430077141119196,1.0,-1562026612,3.756731486279543,gis,setup/conf/real_nonw.conf,62.798566994117174,1,0.125
