betaDC,collCost,evolveLanduse,evolveNetwork,expcollab,failed,finalTime,game,gametype,gammaCDA,gammaCDE,id,lambdaAcc,networkSpeed,nwBetweenness,nwCloseness,nwDiameter,nwLength,nwPathLength,nwRelativeSpeed,realcollab,regionalProba,relocationRate,replication,roadLength,setupType,synthConfFile,targetDistance,targetNetwork,wantedcollab
1.8,0.0011559736617757336,1,1,0.5,0.0,10,1.3615769306320862,simple-nash,0.9,0.65,211,0.001,5.0,0.009420289855072464,1834.433690707202,0.33602505072563804,51.742729097760126,0.01846972773061549,499.34034709020847,0.0,0.9379611395316695,0.1,-2021206318,2.3549102046369073,gis,setup/conf/real_nonw.conf,43.725548124287,1,0.5
1.8,0.0011559736617757336,1,1,0.0,0.0,10,1.3615769306320862,simple-nash,0.9,0.65,211,0.001,5.0,0.04107142857142857,1463.8440248061636,0.6285393610547089,47.58569933423547,0.07563017683688351,337.12426434301227,0.0,0.9379611395316695,0.1,816603602,2.3549102046369073,gis,setup/conf/real_nonw.conf,42.680033405387945,1,0.0
1.8,0.0011559736617757336,1,1,0.0,0.0,10,1.3615769306320862,simple-nash,0.9,0.65,211,0.001,5.0,0.016569200779727098,1740.031118027085,0.47607234542644844,48.94168437320355,0.03313779624849054,461.22878505404407,0.0,0.9379611395316695,0.1,-1387329556,2.3549102046369073,gis,setup/conf/real_nonw.conf,36.97032462559977,1,0.0
1.8,0.0011559736617757336,1,1,0.0,0.0,10,1.3615769306320862,simple-nash,0.9,0.65,211,0.001,5.0,0.022556390977443608,1655.5231720825207,0.48423313273669033,49.41576915443195,0.04432711515885986,575.6878078892098,0.0,0.9379611395316695,0.1,1968993242,2.3549102046369073,gis,setup/conf/real_nonw.conf,41.867587231134195,1,0.0
1.8,0.0011559736617757336,1,1,0.0,0.0,10,1.3615769306320862,simple-nash,0.9,0.65,211,0.001,5.0,0.03667105841018885,1444.9274402604337,0.5088365408431219,50.2385469256971,0.06440282133409628,326.79526743673995,0.0,0.9379611395316695,0.1,-1766875230,2.3549102046369073,gis,setup/conf/real_nonw.conf,51.0178857199591,1,0.0
1.8,0.0011559736617757336,1,1,0.0,0.0,10,1.3615769306320862,simple-nash,0.9,0.65,211,0.001,5.0,0.03796992481203008,1486.4324951467052,0.5518851575424589,50.55212385526622,0.07484190135264249,392.7392071960855,0.0,0.9379611395316695,0.1,1626521018,2.3549102046369073,gis,setup/conf/real_nonw.conf,39.70478171715939,1,0.0
1.8,0.0011559736617757336,1,1,0.5,0.0,10,1.3615769306320862,simple-nash,0.9,0.65,211,0.001,5.0,0.012550607287449392,1782.441412538538,0.501506428880584,50.02623612207864,0.026414727980963233,438.2227088207953,0.0,0.9379611395316695,0.1,-2097483122,2.3549102046369073,gis,setup/conf/real_nonw.conf,38.869270375700424,1,0.5
1.8,0.0018404000026210415,1,1,0.3238444158751144,0.0,10,2.393490153466904,discrete-choices,0.9,0.65,193,0.001,5.0,0.040257648953301126,1328.867223627666,0.6036923425424945,60.294492051176086,0.09549832052706331,6.804542385177451E15,0.0,0.9434398026774172,0.1,-292453273,2.902542693006421,gis,setup/conf/real_nonw.conf,54.739827964064155,1,0.5
1.8,0.0018404000026210415,1,1,0.32384441587511525,0.0,10,2.393490153466904,discrete-choices,0.9,0.65,193,0.001,5.0,0.03368421052631579,1494.9143959284154,0.5522263359465496,59.01890645553665,0.07389629544261565,333.9862867232765,0.0,0.9434398026774172,0.1,-1812577488,2.902542693006421,gis,setup/conf/real_nonw.conf,54.3568948394257,1,0.0
1.8,0.0018404000026210415,1,1,0.0,0.0,10,2.393490153466904,discrete-choices,0.9,0.65,193,0.001,5.0,0.04641654641654641,1299.3154000189832,0.5742982287893834,57.933798426859745,0.09773296431609912,366.38585406749837,0.0,0.9434398026774172,0.1,-654808868,2.902542693006421,gis,setup/conf/real_nonw.conf,45.63624777560861,1,0.0
1.8,0.0018404000026210415,1,1,0.0,0.0,10,2.393490153466904,discrete-choices,0.9,0.65,193,0.001,5.0,0.02111888111888112,1563.7375110043913,0.4257300841760766,58.41751089385822,0.04852031448585195,348.60865457628637,0.0,0.9434398026774172,0.1,1487061552,2.902542693006421,gis,setup/conf/real_nonw.conf,46.42421103234298,1,0.0
1.8,0.0018404000026210415,1,1,0.32384441587511503,0.0,10,2.393490153466904,discrete-choices,0.9,0.65,193,0.001,5.0,0.053244147157190634,1107.5230287688034,0.7093346760018535,58.66853366108972,0.14365556089997977,240.971855000086,0.0,0.9434398026774172,0.1,1091177536,2.902542693006421,gis,setup/conf/real_nonw.conf,57.3133944949745,1,0.5
1.8,0.0018404000026210415,1,1,0.3238444158751125,0.0,10,2.393490153466904,discrete-choices,0.9,0.65,193,0.001,5.0,0.0900334448160535,832.7725125581327,0.8409486710169548,57.957457618907014,0.21217901449800125,245.57663022375164,0.0,0.9434398026774172,0.1,1751876591,2.902542693006421,gis,setup/conf/real_nonw.conf,58.21089174577084,1,0.5
1.8,0.0018404000026210415,1,1,0.0,0.0,10,2.393490153466904,discrete-choices,0.9,0.65,193,0.001,5.0,0.03140096618357488,1526.0245082098127,0.6998995725806827,58.217810947181576,0.06520194866256938,357.3576170075214,0.0,0.9434398026774172,0.1,1999671083,2.902542693006421,gis,setup/conf/real_nonw.conf,46.38105072711021,1,0.0
1.8,0.0018404000026210415,1,1,0.0,0.0,10,2.393490153466904,discrete-choices,0.9,0.65,193,0.001,5.0,0.10102564102564103,664.372234985543,0.8733625809792525,59.61693428358728,0.26386749857126307,3.6744528879957875E15,0.0,0.9434398026774172,0.1,173740596,2.902542693006421,gis,setup/conf/real_nonw.conf,54.74594186189966,1,0.0
1.8,0.0018404000026210415,1,1,0.32384441587511803,0.0,10,2.393490153466904,discrete-choices,0.9,0.65,193,0.001,5.0,0.01568627450980392,1738.4473105017667,0.4432123177364735,60.491435358654535,0.03249180495237313,407.56075885344814,0.0,0.9434398026774172,0.1,-2034667831,2.902542693006421,gis,setup/conf/real_nonw.conf,43.27304051349668,1,0.0
1.8,0.0018404000026210415,1,1,0.32384441587511603,0.0,10,2.393490153466904,discrete-choices,0.9,0.65,193,0.001,5.0,0.02195225916453538,1658.353835801083,0.6912939206082533,60.2027417508126,0.052747332289933606,461.2208446550092,0.0,0.9434398026774172,0.1,1343026499,2.902542693006421,gis,setup/conf/real_nonw.conf,57.99316595733564,1,0.5
1.8,0.0044600172969987365,1,1,0.6666666666666666,0.0,10,1.0648494830385544,simple-nash,0.9,0.65,214,0.001,5.0,0.10472370766488413,541.8433438356558,1.4784441395684267,89.52345513130435,0.47006029700749585,115.17327853707216,0.3333333333333333,0.6845340557030896,0.1,454307964,4.341715867062285,gis,setup/conf/real_nonw.conf,82.75409759620324,1,0.6666666666666666
1.8,0.0044600172969987365,1,1,0.5,0.0,10,1.0648494830385544,simple-nash,0.9,0.65,214,0.001,5.0,0.09827188940092166,255.35722339189945,0.8157847749145273,87.92987582904351,0.32919220888637324,43.72957440335487,0.0,0.6845340557030896,0.1,-1499803559,4.341715867062285,gis,setup/conf/real_nonw.conf,71.81501362775218,1,0.5
1.8,0.0044600172969987365,1,1,0.625,0.0,10,1.0648494830385544,simple-nash,0.9,0.65,214,0.001,5.0,0.10317074488197482,462.88164837247996,1.1359449739144993,89.61974694753769,0.37828911665725434,2.3386197297878497E11,0.25,0.6845340557030896,0.1,-21878748,4.341715867062285,gis,setup/conf/real_nonw.conf,85.30861808312898,1,0.625
1.8,0.0044600172969987365,1,1,0.16666666666666666,0.0,10,1.0648494830385544,simple-nash,0.9,0.65,214,0.001,5.0,0.03149332591768632,1344.9839793428396,0.899613062058377,88.04682742289252,0.12583517457814425,315.9650338820337,0.0,0.6845340557030896,0.1,959206853,4.341715867062285,gis,setup/conf/real_nonw.conf,85.32333022845597,1,0.16666666666666666
1.8,0.0044600172969987365,1,1,0.6666666666666666,0.0,10,1.0648494830385544,simple-nash,0.9,0.65,214,0.001,5.0,0.1245849146110057,10.075320667129676,1.0510861158704201,87.6420719038822,0.49027630564172836,2.0784639278994748,0.3333333333333333,0.6845340557030896,0.1,-1088360885,4.341715867062285,gis,setup/conf/real_nonw.conf,79.78403152687441,1,0.6666666666666666
1.8,0.0044600172969987365,1,1,0.5,0.0,10,1.0648494830385544,simple-nash,0.9,0.65,214,0.001,5.0,0.12866950757575757,253.75982676021252,1.5734748231422824,86.29777143365224,0.5937522403480541,5.864058141537909E13,0.3333333333333333,0.6845340557030896,0.1,1074925228,4.341715867062285,gis,setup/conf/real_nonw.conf,84.05764976666194,1,0.5
1.8,0.0044600172969987365,1,1,0.16666666666666666,0.0,10,1.0648494830385544,simple-nash,0.9,0.65,214,0.001,5.0,0.08980348535409714,607.8075779944984,1.1874829031513274,90.29504577836933,0.36008964260059545,131.06726898498204,0.0,0.6845340557030896,0.1,-420318774,4.341715867062285,gis,setup/conf/real_nonw.conf,78.51556657048225,1,0.16666666666666666
1.8,0.0044600172969987365,1,1,0.6,0.0,10,1.0648494830385544,simple-nash,0.9,0.65,214,0.001,5.0,0.050940438871473356,1132.8356689670672,0.8634973820338907,87.71331621486695,0.1469676911496536,362.40324275033566,0.4,0.6845340557030896,0.1,1388910240,4.341715867062285,gis,setup/conf/real_nonw.conf,66.19182375777399,1,0.6
1.8,0.0044600172969987365,1,1,0.3333333333333333,0.0,10,1.0648494830385544,simple-nash,0.9,0.65,214,0.001,5.0,0.09682313892840208,6.691528234552358,0.9722543002788651,86.9777721050821,0.32396711651139104,1.4410181563636244,0.0,0.6845340557030896,0.1,356543553,4.341715867062285,gis,setup/conf/real_nonw.conf,107.8326166687363,1,0.3333333333333333
1.8,0.0044600172969987365,1,1,0.6666666666666666,0.0,10,1.0648494830385544,simple-nash,0.9,0.65,214,0.001,5.0,0.11587301587301588,10.125180348797054,1.1592618034783986,89.75960033819484,0.4909428812825931,2.0665869003921693,0.3333333333333333,0.6845340557030896,0.1,-637246980,4.341715867062285,gis,setup/conf/real_nonw.conf,76.12461853252009,1,0.6666666666666666
1.8,0.004823561019172124,1,1,0.7,0.0,10,1.9313322760100435,simple-nash,0.9,0.65,225,0.001,5.0,0.02149209486166008,1684.8686893552651,0.36903559372884914,50.93372384901844,0.031767855060241455,421.34959562316817,0.6,0.3897235043199476,0.1,1135271055,2.404359869017484,gis,setup/conf/real_nonw.conf,50.75002584369332,1,0.7
1.8,0.004823561019172124,1,1,0.5714285714285714,0.0,10,1.9313322760100435,simple-nash,0.9,0.65,225,0.001,5.0,0.013239483827719122,1816.3560351104038,0.5731359234244262,50.465760165353956,0.028180536350265004,449.5524024080598,0.2857142857142857,0.3897235043199476,0.1,243194074,2.404359869017484,gis,setup/conf/real_nonw.conf,43.830552692342636,1,0.5714285714285714
1.8,0.004823561019172124,1,1,0.5833333333333334,0.0,10,1.9313322760100435,simple-nash,0.9,0.65,225,0.001,5.0,0.006666666666666666,1867.040773665181,0.3535533905932738,47.53830100078708,0.013599435201871757,485.7651799376899,0.3333333333333333,0.3897235043199476,0.1,1797200013,2.404359869017484,gis,setup/conf/real_nonw.conf,49.97825021027892,1,0.5833333333333334
1.8,0.004823561019172124,1,1,0.2,0.0,10,1.9313322760100435,simple-nash,0.9,0.65,225,0.001,5.0,0.0472411186696901,1436.2750097940027,0.8312661134494763,48.10729299680058,0.10848699066184435,443.32155825839396,0.0,0.3897235043199476,0.1,373801635,2.404359869017484,gis,setup/conf/real_nonw.conf,33.204970283099684,1,0.2
1.8,0.004823561019172124,1,1,0.5,0.0,10,1.9313322760100435,simple-nash,0.9,0.65,225,0.001,5.0,0.015416666666666667,1779.2604185305036,0.5821628410057292,51.89840505162951,0.03660468331478904,497.15410283282216,0.3333333333333333,0.3897235043199476,0.1,-1530371878,2.404359869017484,gis,setup/conf/real_nonw.conf,36.91531935477759,1,0.5
1.8,0.004823561019172124,1,1,0.4,0.0,10,1.9313322760100435,simple-nash,0.9,0.65,225,0.001,5.0,0.009463313456053928,1841.718789482201,0.4633164978870555,46.631947648068554,0.018673375499015696,493.1264186179848,0.0,0.3897235043199476,0.1,-998203638,2.404359869017484,gis,setup/conf/real_nonw.conf,37.39244190704717,1,0.4
1.8,0.004823561019172124,1,1,0.8333333333333334,0.0,10,1.9313322760100435,simple-nash,0.9,0.65,225,0.001,5.0,0.07189168573607932,1122.4710569044244,0.7336396910855467,50.96094137104066,0.14192899868401762,237.6795698122576,0.6666666666666666,0.3897235043199476,0.1,-1877018636,2.404359869017484,gis,setup/conf/real_nonw.conf,38.35042435412227,1,0.8333333333333334
1.8,0.004823561019172124,1,1,0.5,0.0,10,1.9313322760100435,simple-nash,0.9,0.65,225,0.001,5.0,0.04817927170868347,1329.74370895503,0.7825847130695569,49.33350818874455,0.10466985467193751,355.0007726096175,0.0,0.3897235043199476,0.1,-364995797,2.404359869017484,gis,setup/conf/real_nonw.conf,43.66919161161735,1,0.5
1.8,0.004823561019172124,1,1,0.6428571428571429,0.0,10,1.9313322760100435,simple-nash,0.9,0.65,225,0.001,5.0,0.005693581780538302,1900.6260366023864,0.4817914605395893,49.97358222539563,0.013604103044015728,1.730720563186396E16,0.42857142857142855,0.3897235043199476,0.1,-1536102414,2.404359869017484,gis,setup/conf/real_nonw.conf,36.37700669810239,1,0.6428571428571429
1.8,0.004823561019172124,1,1,0.5,0.0,10,1.9313322760100435,simple-nash,0.9,0.65,225,0.001,5.0,0.0033866995073891628,1952.5023977075994,0.4511885957088246,52.54086550436494,0.008857444615139033,512.8098139649643,0.25,0.3897235043199476,0.1,1482584286,2.404359869017484,gis,setup/conf/real_nonw.conf,40.87078554421413,1,0.5
1.8,2.1747707648189942E-4,1,1,0.47826599645670814,0.0,10,2.448806005767704,discrete-choices,0.9,0.65,187,0.001,5.0,0.0292022792022792,1433.1182778659959,0.5297766192854404,56.86697431032216,0.07075201216753095,300.40292890106764,0.0,0.7755278733493498,0.1,-1740688916,2.7118105836394752,gis,setup/conf/real_nonw.conf,51.602353973996316,1,0.25
1.8,2.1747707648189942E-4,1,1,0.4782659964567089,0.0,10,2.448806005767704,discrete-choices,0.9,0.65,187,0.001,5.0,0.008991008991008992,1849.9963560171577,0.5475279851124265,56.466659825346184,0.0205143952243653,566.8631460085164,0.5,0.7755278733493498,0.1,1573866611,2.7118105836394752,gis,setup/conf/real_nonw.conf,49.22652893589232,1,0.75
1.8,2.1747707648189942E-4,1,1,0.4782659964567082,0.0,10,2.448806005767704,discrete-choices,0.9,0.65,187,0.001,5.0,0.02996655518394649,1426.037488167644,0.6322422297993107,56.30558029848451,0.06686010277647306,295.6932666257345,0.6666666666666666,0.7755278733493498,0.1,-10954822,2.7118105836394752,gis,setup/conf/real_nonw.conf,35.374992248588505,1,0.8333333333333334
1.8,2.1747707648189942E-4,1,1,0.4782659964567071,0.0,10,2.448806005767704,discrete-choices,0.9,0.65,187,0.001,5.0,0.017476555839727195,1702.2630134027447,0.4895613639243128,54.40946212973791,0.038728357574067035,418.47202086923613,0.5,0.7755278733493498,0.1,530269870,2.7118105836394752,gis,setup/conf/real_nonw.conf,49.13989354437856,1,0.5
1.8,2.1747707648189942E-4,1,1,0.47826599645670775,0.0,10,2.448806005767704,discrete-choices,0.9,0.65,187,0.001,5.0,0.04526315789473684,1454.8043776054594,0.7071067811865475,54.237526382016014,0.08435373366278552,352.88306443041904,0.5,0.7755278733493498,0.1,186749421,2.7118105836394752,gis,setup/conf/real_nonw.conf,36.248288234636426,1,0.75
1.8,2.1747707648189942E-4,1,1,0.4782659964567082,0.0,10,2.448806005767704,discrete-choices,0.9,0.65,187,0.001,5.0,0.02813852813852814,1538.281522251092,0.6128258770283411,56.70705187368658,0.06876259912223562,1610.8794200822902,0.2,0.7755278733493498,0.1,-1532389372,2.7118105836394752,gis,setup/conf/real_nonw.conf,48.33503409093225,1,0.4
1.8,2.1747707648189942E-4,1,1,0.47826599645670914,0.0,10,2.448806005767704,discrete-choices,0.9,0.65,187,0.001,5.0,0.03165480751687648,1378.6184015840363,0.6966767995096423,57.133500427458515,0.06834019544157646,390.3091311218445,0.0,0.7755278733493498,0.1,-1284425218,2.7118105836394752,gis,setup/conf/real_nonw.conf,48.33849087291273,1,0.3333333333333333
1.8,2.1747707648189942E-4,1,1,0.4782659964567049,0.0,10,2.448806005767704,discrete-choices,0.9,0.65,187,0.001,5.0,0.04147783251231527,1303.7917322231765,0.8240567555180615,62.259167059269735,0.10958120422653164,279.43267258952034,0.0,0.7755278733493498,0.1,797149825,2.7118105836394752,gis,setup/conf/real_nonw.conf,44.11317098676429,1,0.3333333333333333
1.8,2.1747707648189942E-4,1,1,0.47826599645670526,0.0,10,2.448806005767704,discrete-choices,0.9,0.65,187,0.001,5.0,0.01080368906455863,1805.0336570251845,0.3745310429961048,58.489233901252135,0.025028222879011252,404.0548264229667,0.5,0.7755278733493498,0.1,-205211502,2.7118105836394752,gis,setup/conf/real_nonw.conf,45.048229010846384,1,0.5
1.8,2.1747707648189942E-4,1,1,0.4782659964567056,0.0,10,2.448806005767704,discrete-choices,0.9,0.65,187,0.001,5.0,0.030844155844155844,1552.8455085327164,0.6009289780030488,56.46861481458281,0.0642645283955568,427.5616998075802,0.0,0.7755278733493498,0.1,-2124191700,2.7118105836394752,gis,setup/conf/real_nonw.conf,44.01492140242953,1,0.5
1.8,3.915328956928925E-4,1,1,0.5,0.0,10,1.4067067929129098,simple-nash,0.9,0.65,186,0.001,5.0,0.025548387096774195,1542.1987161054985,0.7671924555171341,71.36376554868217,0.06951272126627632,388.55090714002625,0.0,0.6500002536068314,0.1,-331587330,3.4903798286518706,gis,setup/conf/real_nonw.conf,66.02085096905017,1,0.5
1.8,3.915328956928925E-4,1,1,0.5,0.0,10,1.4067067929129098,simple-nash,0.9,0.65,186,0.001,5.0,0.11464387464387465,565.8519691265998,1.1252495152335533,71.42633912958351,0.35003326999277595,152.96191782767954,0.0,0.6500002536068314,0.1,-1591455613,3.4903798286518706,gis,setup/conf/real_nonw.conf,68.90739377245556,1,0.5
1.8,3.915328956928925E-4,1,1,0.75,0.0,10,1.4067067929129098,simple-nash,0.9,0.65,186,0.001,5.0,0.03699466056445462,1416.4043396951884,0.8317352183815143,70.21692340386663,0.10776441742758167,353.41288574292867,0.5,0.6500002536068314,0.1,-846449101,3.4903798286518706,gis,setup/conf/real_nonw.conf,67.5646567049601,1,0.75
1.8,3.915328956928925E-4,1,1,0.5,0.0,10,1.4067067929129098,simple-nash,0.9,0.65,186,0.001,5.0,0.044126984126984126,1241.9189510946273,0.83273747253428,71.590986891374,0.13092950709229295,3.6499108449430024E12,0.0,0.6500002536068314,0.1,936692274,3.4903798286518706,gis,setup/conf/real_nonw.conf,66.26745538427458,1,0.5
1.8,3.915328956928925E-4,1,1,0.3333333333333333,0.0,10,1.4067067929129098,simple-nash,0.9,0.65,186,0.001,5.0,0.05471571906354516,1202.0929269652609,1.0939438042369487,72.45460961036784,0.16466140973334287,272.58816575882213,0.0,0.6500002536068314,0.1,1102387629,3.4903798286518706,gis,setup/conf/real_nonw.conf,78.97189921234602,1,0.3333333333333333
1.8,3.915328956928925E-4,1,1,0.5,0.0,10,1.4067067929129098,simple-nash,0.9,0.65,186,0.001,5.0,0.023809523809523808,1581.439695496921,0.5863375915582059,70.64761909006721,0.0622079766484882,366.3246458523686,0.3333333333333333,0.6500002536068314,0.1,-915011415,3.4903798286518706,gis,setup/conf/real_nonw.conf,55.22983511271035,1,0.5
