evolution$generation,relocationRate,gammaCDA,gammaCDE,betaDC,finalTime,scenario,oppositeRelativeAccessibility,relativeCongestion,evolution$samples
13,0.0,0.2,0.6,1.5000000000000002,43,0,1.1102230246251565E-16,0.9229409508105956,1
13,0.0,0.2,0.6,1.5000000000000002,43,5,0.0,1.183711536454831,1
13,0.7999999999999999,0.9999999999999999,0.7,4.200000000000001,35,7,0.038549815211613825,0.2752154971948433,1
13,0.2,0.8999999999999999,0.8999999999999999,0.8999999999999999,53,4,0.07676394893109789,0.8521539934919746,2
