evolution$generation,relocationRate,gammaCDA,gammaCDE,betaDC,finalTime,scenario,oppositeRelativeAccessibility,relativeCongestion,evolution$samples
3,0.9999999999999999,0.8999999999999999,0.2,1.9000000000000006,95,7,0.0583236943873765,1.0138565180647907,1
3,0.5,0.0,0.7999999999999999,1.9000000000000006,41,3,0.06386811821796534,0.97217051961947,1
3,0.5,0.0,0.7999999999999999,4.6,41,3,0.044990843358983845,1.1181762274164955,1
